SourceTag	ligandid	proteinid	Canonical_Smiles	typeofbinding
asd_2010_allligand_7_25.mdb	ASD01810029	ASD01830000	COc1ccc2c(c1)c3c4CNCCc4cc5CCC(=O)n2c35	allosteric
asd_2010_allligand_7_25.mdb	ASD01810030	ASD01830000	Oc1ccc2c(c1)c3c4CNCCc4cc5CCC(=O)n2c35	allosteric
asd_2010_allligand_7_25.mdb	ASD01810031	ASD01830000	COC(=O)c1ccc2c(c1)c3c4CNCCc4cc5CCC(=O)n2c35	allosteric
asd_2010_allligand_7_25.mdb	ASD01810032	ASD01830000	COc1ccc2c3c4CNCCc4cc5CCC(=O)n(c2c1)c35	allosteric
asd_2010_allligand_7_25.mdb	ASD01810033	ASD01830000	Oc1ccc2c3c4CNCCc4cc5CCC(=O)n(c2c1)c35	allosteric
asd_2010_allligand_7_25.mdb	ASD01810034	ASD01830000	COc1cc2c3c4CNCCc4cc5CCC(=O)n(c2cc1OC)c35	allosteric
asd_2010_allligand_7_25.mdb	ASD01810035	ASD01830000	CC1(C)CC(=O)n2c3ccccc3c4c5CNCCc5cc1c24	allosteric
asd_2010_allligand_7_25.mdb	ASD01810036	ASD01830000	COc1cc2c3c4CNCCc4cc5c3n(C(=O)CC5(C)C)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01810037	ASD01830000	C[N+](C)(CCCCCC[N+]1(CC#CCN2CCCC2=O)CCCC1)CCCN3C(=O)c4ccccc4C3=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01810038	ASD01830000	C[N+](C)(CCCCCC[N+](C)(C)CC#CCN1CCCC1=O)CCCN2C(=O)c3ccccc3C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01810039	ASD01830000	C[N+](C)(CCCCCC[N+](C)(C)CC#CCN1OCCC1=O)CCCN2C(=O)c3ccccc3C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01810040	ASD01830000	C[N+](C)(CCCCCC[N+](C)(C)CC#CCOc1ccon1)CCCN2C(=O)c3ccccc3C2=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01810041	ASD01830000	CC(C)(CN1C(=O)c2cccc3cccc(C1=O)c23)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCN4CCCC4=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01810042	ASD01830000	CC(C)(CN1C(=O)c2cccc3cccc(C1=O)c23)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCN4OCCC4=O	allosteric
asd_2010_allligand_7_25.mdb	ASD01810043	ASD01830000	CC(C)(CN1C(=O)c2cccc3cccc(C1=O)c23)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOc4ccon4	allosteric
asd_2010_allligand_7_25.mdb	ASD01830008	ASD01830000	O=C1C[C@@H]2OCC=C3C[NH+]4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67	allosteric
asd_2010_allligand_7_25.mdb	ASD01830009	ASD01830000	C[N+]12CC[C@@]34[C@@H]1C[C@@H]5[C@H]6[C@H](CC(=O)N([C@H]36)c7ccccc47)OCC=C5C2	allosteric
asd_2010_allligand_7_25.mdb	ASD01830010	ASD01830000	CC[N+]12CC[C@@]34[C@@H]1C[C@@H]5[C@H]6[C@H](CC(=O)N([C@H]36)c7ccccc47)OCC=C5C2	allosteric
asd_2010_allligand_7_25.mdb	ASD01830011	ASD01830000	CCC[N+]12CC[C@@]34[C@@H]1C[C@@H]5[C@H]6[C@H](CC(=O)N([C@H]36)c7ccccc47)OCC=C5C2	allosteric
asd_2010_allligand_7_25.mdb	ASD01830012	ASD01830000	O=C1C[C@@H]2OCC=C3C[N+]4(CC5CCCCC5)CC[C@@]67[C@@H]4C[C@@H]3[C@@H]2[C@@H]6N1c8ccccc78	allosteric
asd_2010_allligand_7_25.mdb	ASD01830013	ASD01830000	C=CC[N+]12CC[C@@]34[C@@H]1C[C@@H]5[C@H]6[C@H](CC(=O)N([C@H]36)c7ccccc47)OCC=C5C2	allosteric
asd_2010_allligand_7_25.mdb	ASD01830014	ASD01830000	O=C1C[C@@H]2OCC=C3C[N+]4(CC#C)CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67	allosteric
asd_2010_allligand_7_25.mdb	ASD01830015	ASD01830000	O=C1C[C@@H]2OCC=C3C[N+]4(CC#N)CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67	allosteric
asd_2010_allligand_7_25.mdb	ASD01830016	ASD01830000	[O-][N+]12CC[C@@]34[C@@H]1C[C@@H]5[C@H]6[C@H](CC(=O)N([C@H]36)c7ccccc47)OCC=C5C2	allosteric
asd_2010_allligand_7_25.mdb	ASD01830017	ASD01830000	N[N+]12CC[C@@]34[C@@H]1C[C@@H]5[C@H]6[C@H](CC(=O)N([C@H]36)c7ccccc47)OCC=C5C2	allosteric
asd_2010_allligand_7_25.mdb	ASD01830018	ASD01830000	O=C1C[C@@H]2OCC=C3C[N+]4(Cc5ccccc5)CC[C@@]67[C@@H]4C[C@@H]3[C@@H]2[C@@H]6N1c8ccccc78	allosteric
asd_2010_allligand_7_25.mdb	ASD01830019	ASD01830000	O=C1C[C@@H]2OCC=C3C[N+]4(CCc5ccccc5)CC[C@@]67[C@@H]4C[C@@H]3[C@@H]2[C@@H]6N1c8ccccc78	allosteric
asd_2010_allligand_7_25.mdb	ASD01830020	ASD01830000	[O-][N+](=O)c1cccc(CC[N+]23CC[C@@]45[C@@H]2C[C@@H]6[C@H]7[C@H](CC(=O)N([C@H]47)c8ccccc58)OCC=C6C3)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01830021	ASD01830000	[O-][N+](=O)c1ccc(CC[N+]23CC[C@@]45[C@@H]2C[C@@H]6[C@H]7[C@H](CC(=O)N([C@H]47)c8ccccc58)OCC=C6C3)cc1	allosteric
asd_2010_allligand_7_25.mdb	ASD01830022	ASD01830000	O=C1C[C@@H]2OCC=C3C[N+]4(Cc5ccc6ccccc6c5)CC[C@@]78[C@@H]4C[C@@H]3[C@@H]2[C@@H]7N1c9ccccc89	allosteric
asd_2010_allligand_7_25.mdb	ASD01830023	ASD01830000	O=C1C[C@@H]2OCC=C3C[N+]4(Cc5ccc(cc5)c6ccccc6)CC[C@@]78[C@@H]4C[C@@H]3[C@@H]2[C@@H]7N1c9ccccc89	allosteric
asd_2010_allligand_7_25.mdb	ASD01830024	ASD01830000	COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C6C[NH+]7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01830025	ASD01830000	COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C6C[N+]7(C)CC[C@]4([C@@H]7C[C@H]56)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01830026	ASD01830000	COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C6C[N+]7(CCl)CC[C@]4([C@@H]7C[C@H]56)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01830027	ASD01830000	COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C6C[N+]7([O-])CC[C@]4([C@@H]7C[C@H]56)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01830028	ASD01830000	COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C6C[N+]7(N)CC[C@]4([C@@H]7C[C@H]56)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01830029	ASD01830000	COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C6C[N+]7(CC=C)CC[C@]4([C@@H]7C[C@H]56)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01830030	ASD01830000	COc1cc2N3[C@H]4[C@@H]5[C@H](CC3=O)OCC=C6C[N+]7(Cc8ccccc8)CC[C@]4([C@@H]7C[C@H]56)c2cc1OC	allosteric
asd_2010_allligand_7_25.mdb	ASD00470001	ASD01150000	CC(Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150001	ASD01150000	CC(NCCC(c1ccccc1)c2ccccc2)c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150004	ASD01150000	COc1cccc(c1)C(C)NCCCC(c2ccccc2)c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150005	ASD01150000	CSc1nc(NC2CCCC2)c(c(NC3CCCC3)n1)[N+](=O)[O-]	allosteric
asd_2010_allligand_7_25.mdb	ASD01150006	ASD01150000	CCCCc1ccc(cc1)c2c(Cl)nc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150007	ASD01150000	CCCCc1ccc(cc1)c2cnc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150008	ASD01150000	CCc1ccc(cc1)c2c(Cl)nc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150009	ASD01150000	CCc1ccc(cc1)c2cnc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150010	ASD01150000	Cc1ccc(cc1)c2c(Cl)nc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150011	ASD01150000	Cc1ccc(cc1)c2cnc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150012	ASD01150000	COc1ccc(cc1)c2c(Cl)nc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150013	ASD01150000	COc1ccc(cc1)c2cnc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150014	ASD01150000	Cc1cccc(c1)c2c(Cl)nc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150015	ASD01150000	Cc1cccc(c1)c2cnc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150016	ASD01150000	Cc1nc(Cl)c(c(NC2CCCC2)n1)c3ccc(cc3)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150017	ASD01150000	Cc1ncc(c(NC2CCCC2)n1)c3ccc(cc3)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150018	ASD01150000	CCOC(=O)c1ccc(cc1)c2c(Cl)nc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150019	ASD01150000	CCOC(=O)c1ccc(cc1)c2cnc(C)nc2NC3CCCC3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150020	ASD01150000	Cc1nc(Cl)c(c(NC2CCCC2)n1)c3cccc(OC(F)(F)F)c3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150021	ASD01150000	Cc1ncc(c(NC2CCCC2)n1)c3cccc(OC(F)(F)F)c3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150022	ASD01150000	Cc1nc(Cl)c(c(NC2CCCC2)n1)c3ccc(OC(F)(F)F)cc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150023	ASD01150000	Cc1ncc(c(NC2CCCC2)n1)c3ccc(OC(F)(F)F)cc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150024	ASD01150000	CSc1nc(Cl)c(c(NC2CCCC2)n1)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150025	ASD01150000	CSc1nc(NC2CCCC2)c(c(NC3CCCC3)n1)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150026	ASD01150000	CCc1nc(Cl)c(I)c(NC2CCCC2)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150027	ASD01150000	CSc1nc(NC2CCCC2)c(I)c(NC3CCCC3)n1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150028	ASD01150000	Cc1ncc(c(NC2CCCCC2)n1)c3ccc(cc3)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150029	ASD01150000	Cc1ncc(c(NC2C3CC4CC(CC2C4)C3)n1)c5ccc(cc5)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150030	ASD01150000	Cc1ncc(c(NC23CC4CC(CC(C4)C2)C3)n1)c5ccc(cc5)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150031	ASD01150000	Cc1ncc(c(N[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150032	ASD01150000	Cc1ncc(c(N[C@H]2C[C@H]3CC[C@@H]2C3)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150033	ASD01150000	Cc1ncc(c(NC2CCCCCC2)n1)c3ccc(cc3)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150034	ASD01150000	Cc1ncc(c(NC2CCC(CC2)C(C)(C)C)n1)c3ccc(cc3)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150035	ASD01150000	Cc1ncc(c(Nc2ccccc2)n1)c3ccc(cc3)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150036	ASD01150000	Cc1ncc(c(NCc2ccccc2)n1)c3ccc(cc3)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150037	ASD01150000	Cc1ncc(c(NC(C)(C)C)n1)c2ccc(cc2)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150038	ASD01150000	Cc1ncc(c(NC2Cc3ccccc3C2)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150039	ASD01150000	CSc1ncc(c(N[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150040	ASD01150000	CS(=O)(=O)c1ncc(c(N[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150041	ASD01150000	FC(F)(F)c1ccc(cc1)c2cncnc2N[C@@H]3C[C@H]4CC[C@@H]3C4	allosteric
asd_2010_allligand_7_25.mdb	ASD01150042	ASD01150000	FC(F)(F)c1ccc(cc1)c2cnc(nc2N[C@@H]3C[C@H]4CC[C@@H]3C4)C#N	allosteric
asd_2010_allligand_7_25.mdb	ASD01150043	ASD01150000	COc1ncc(c(N[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150044	ASD01150000	CNc1ncc(c(N[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150045	ASD01150000	CN(C)c1ncc(c(N[C@@H]2C[C@H]3CC[C@@H]2C3)n1)c4ccc(cc4)C(F)(F)F	allosteric
asd_2010_allligand_7_25.mdb	ASD01150046	ASD01150000	FC(F)(F)c1ccc(cc1)c2cnc(nc2N[C@@H]3C[C@H]4CC[C@@H]3C4)N5CCNCC5	allosteric
asd_2010_allligand_7_25.mdb	ASD01150047	ASD01150000	CC(C)(C)c1cc(CC(C)(C)CO)cc(c1O)C(C)(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150048	ASD01150000	CN(C)c1nc(NC(=S)c2ccc(Cl)cc2)c(C(=O)OC(C)(C)C)n1c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150049	ASD01150000	CN(C)c1nc(\N=C(/N2CCCC2)\c3ccc(Cl)cc3)c(C(=O)OC(C)(C)C)n1c4ccccc4	allosteric
asd_2010_allligand_7_25.mdb	ASD01150050	ASD01150000	CN(C)c1nc(N)c(C(=O)OC(C)(C)C)n1c2ccccc2	allosteric
asd_2010_allligand_7_25.mdb	ASD01150051	ASD01150000	CN(C)c1nc(NC(=S)COCc2ccccc2)c(C(=O)OC(C)(C)C)n1c3ccccc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150052	ASD01150000	CS\C(=N/C#N)\Nc1ccccc1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150053	ASD01150000	CN(C)\C(=N/C#N)\Nc1ccccc1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150054	ASD01150000	CN(C)c1nc(NC(=S)C2COc3ccccc3O2)c(C(=O)OC(C)(C)C)n1c4ccccc4	allosteric
asd_2010_allligand_7_25.mdb	ASD01150055	ASD01150000	CCc1nc2NC(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150056	ASD01150000	CCOC(=O)c1c(N)nc(CC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150057	ASD01150000	CCOC(=O)CN(C)\C(=N\C#N)\CC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150058	ASD01150000	CC\C(=N/C#N)\NC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150060	ASD01150000	[Cl-].CCOC(=N)CC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150061	ASD01150000	CCc1nc(N)c(C(=O)OC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150062	ASD01150000	CCc1nc(N)c(C(=O)OC)n1c2ccc(F)cc2	allosteric
asd_2010_allligand_7_25.mdb	ASD01150063	ASD01150000	CCc1nc2NC(=O)N(Cc3ccc(Cl)c(Cl)c3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150064	ASD01150000	CCc1nc2NC(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1c4ccc(F)cc4	allosteric
asd_2010_allligand_7_25.mdb	ASD01150065	ASD01150000	CCc1nc2N(CCCBr)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150066	ASD01150000	CCc1nc2N(CC(=O)O)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150067	ASD01150000	CCCN1C(=O)NC(=O)c2c1nc(CC)n2C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150068	ASD01150000	CCCN1C(=O)NC(=O)c2c1nc(CC)n2CC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150069	ASD01150000	CCCN1C(=O)NC(=O)c2c1nc(CC)n2C(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150070	ASD01150000	CCc1nc2N(Cc3ccc(OC)c(OC)c3)C(=O)NC(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150071	ASD01150000	CCCNc1nc(CC)n(C)c1C(=O)OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150072	ASD01150000	CCc1nc(NCc2ccc(OC)cc2OC)c(C(=O)OC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150073	ASD01150000	CCOC(=O)c1c(NCCC(F)(F)F)nc(CC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150074	ASD01150000	CCOC(=O)c1c(NCCCC(F)(F)F)nc(CC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150075	ASD01150000	CCCNc1nc(CC)n(CC)c1C(=O)OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150076	ASD01150000	CCCNc1nc(CC)n(C(C)C)c1C(=O)OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150077	ASD01150000	CCc1nc(N)c(C(=O)OC)n1CC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150078	ASD01150000	CCc1nc(N)c(C(=O)OC)n1C(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150079	ASD01150000	CCNC(CC)NC#N	allosteric
asd_2010_allligand_7_25.mdb	ASD01150080	ASD01150000	CC\C(=N/C#N)\NC(C)C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150081	ASD01150000	COc1nc2NC(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1c4ccc(F)cc4	allosteric
asd_2010_allligand_7_25.mdb	ASD01150082	ASD01150000	COc1ccc(CN2C(=O)NC(=O)c3c2nc(OC)n3c4ccc(F)cc4)c(OC)c1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150083	ASD01150000	COC(=O)c1c(NCc2ccc(OC)cc2OC)nc(OC)n1c3ccc(F)cc3	allosteric
asd_2010_allligand_7_25.mdb	ASD01150084	ASD01150000	COC(=O)c1c(N)nc(OC)n1c2ccc(F)cc2	allosteric
asd_2010_allligand_7_25.mdb	ASD01150085	ASD01150000	COC(=O)CN(\C(=N\C#N)\OC)c1ccc(F)cc1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150086	ASD01150000	CO\C(=N/C#N)\Nc1ccc(F)cc1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150087	ASD01150000	CS\C(=N/C#N)\Nc1ccc(F)cc1	allosteric
asd_2010_allligand_7_25.mdb	ASD01150088	ASD01150000	CCCN1C(=O)NC(=O)c2c1nc(OC)n2C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150089	ASD01150000	COc1nc2N(CCC(F)(F)F)C(=O)NC(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150090	ASD01150000	COc1nc2N(CCCC(F)(F)F)C(=O)NC(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150091	ASD01150000	CCCNc1nc(OC)n(C)c1C(=O)OC	allosteric
asd_2010_allligand_7_25.mdb	ASD01150092	ASD01150000	COC(=O)c1c(NCCC(F)(F)F)nc(OC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150093	ASD01150000	COC(=O)c1c(NCCCC(F)(F)F)nc(OC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150094	ASD01150000	COC(=O)c1c(N)nc(OC)n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150095	ASD01150000	CCCN1C(=O)N(Cc2ccc(Cl)cc2)C(=O)c3[nH]cnc13	allosteric
asd_2010_allligand_7_25.mdb	ASD01150096	ASD01150000	CCCN1C(=C(N=O)C(=O)N(Cc2ccc(Cl)cc2)C1=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD01150097	ASD01150000	CCCN1C(=C(N)C(=O)N(Cc2ccc(Cl)cc2)C1=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD01150098	ASD01150000	CCCN1C(=CC(=O)N(Cc2ccc(Cl)cc2)C1=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD01150099	ASD01150000	CCCN1C(=O)N(Cc2ccc(Cl)cc2)C(=O)c3[nH]c(nc13)C(C)O	allosteric
asd_2010_allligand_7_25.mdb	ASD01150100	ASD01150000	CCCN1C(=CC(=O)NC1=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD01150101	ASD01150000	CCCNC(=O)N	allosteric
asd_2010_allligand_7_25.mdb	ASD01150102	ASD01150000	CCc1nc2N(Cc3ccccc3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150103	ASD01150000	CCc1nc2N(CCC(C)(C)C)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150104	ASD01150000	CCc1nc2N(CCNC(=O)OC(C)(C)C)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150105	ASD01150000	CCc1nc2N(CC(=O)C(C)(C)C)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150106	ASD01150000	CCc1nc2N(CC(=O)N)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150107	ASD01150000	CCc1nc2N(C[C@H]3CCC(=O)N3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150108	ASD01150000	CCc1nc2N(CC(=O)c3ccncc3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150109	ASD01150000	CCc1nc2N(CC(C)C)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150110	ASD01150000	CCc1nc2N(C[Si](C)(C)C)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150111	ASD01150000	CCc1nc2N(C[C@@H]3CCC(=O)N3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150112	ASD01150000	CCc1nc2N(CC(=O)OC)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150113	ASD01150000	CCc1nc2N(CC=C)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150114	ASD01150000	CCc1nc2N(Cc3ccc(Cl)cc3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150115	ASD01150000	CCc1nc2N(CC3OCCO3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150116	ASD01150000	CCc1nc2N(Cc3cc(C)on3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150117	ASD01150000	CCc1nc2N(Cc3ccccn3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150118	ASD01150000	CCc1nc2N(Cc3cnn(c4ccc(Cl)cc4)c3C(F)(F)F)C(=O)N(Cc5ccc(Cl)cc5)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150119	ASD01150000	CCc1nc2N(Cc3cccnc3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150120	ASD01150000	CCc1nc2N(CC3CCCCC3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150121	ASD01150000	CCc1nc2N(Cc3ccc(OC(F)F)cc3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150122	ASD01150000	CCc1nc2N(CCCOC(C)(C)C)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150123	ASD01150000	CCc1nc2N(Cc3ccc(cc3)S(=O)(=O)C)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150124	ASD01150000	CCc1nc2N(CC3COc4ccccc4O3)C(=O)N(Cc5ccc(Cl)cc5)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150125	ASD01150000	CCc1nc2N(CC(O)C(F)(F)F)C(=O)N(Cc3ccc(Cl)cc3)C(=O)c2n1C	allosteric
asd_2010_allligand_7_25.mdb	ASD01150126	ASD01150000	CCc1nc2N(Cc3ccc(SC(F)(F)F)cc3)C(=O)N(Cc4ccc(Cl)cc4)C(=O)c2n1C	allosteric
