BindingDB	Canonical_Smiles	IC50	PubChem
50167017	N1(C([H])([H])C([H])([H])c(c([H])c([H])c(SC([H])([H])C2(C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])c3c([H])c([H])[n+]([H])c([H])c3[H])C([O-])=O)c4[H])c4C1([H])[H])C(N([H])[H])=[N+]([H])[H]	390	11375433
50262286	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(=O)c3c([H])c(F)c([H])c(F)c3[H])\N([H])c4c([H])c(C([H])([H])[H])c([H])c([H])c4[H]	396	44577993
50129968	N1(C([H])([H])[H])c(c([H])c([H])c(c2[H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2N=C(C([H])([H])c(c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c([H])c4[H])C1=O	400	21250293
50150490	n1c2c(c([H])c([H])c(c2[H])C(N([H])[H])=[N+]([H])[H])n(C([H])([H])C([H])([H])[H])c1C([H])([H])Oc(c([H])c([H])c3OC([H])(C([H])([H])C([H])([H])N4C(C([H])([H])[H])=[N+]([H])[H])C([H])([H])C4([H])[H])c([H])c3[H]	400	44393688
50261788	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(=O)c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c3[H])\N([H])c4c([H])c(C([H])([H])[H])c([H])c([H])c4[H]	400	44577595
50167023	N1(C([H])([H])C([H])([H])c(c([H])c([H])c(OC([H])([H])C2(C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])c3c([H])c([H])c(c([H])c3[H])C(N([H])[H])=[N+]([H])[H])C(OC([H])([H])C([H])([H])[H])=O)c4[H])c4C1([H])[H])C(N([H])[H])=[N+]([H])[H]	400	11466995
50157328	N1(C([H])([H])C([H])([H])c(c([H])c([H])c(OC([H])([H])C([H])(C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N2c3c([H])c([H])[n+]([H])c(c([H])c([H])c([H])c4[H])c34)c5[H])c5C1([H])[H])C(N([H])[H])=[N+]([H])[H]	400	11260319
50261848	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(=O)c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])\N([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H]	403	44577647
130541	c1(N(C([H])([H])[C@]2([H])C([H])([H])N([H])C(c(sc(Cl)c3[H])c3[H])=O)C(=O)O2)c([H])c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c1[H]	420	58777680
50122470	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)\C(\F)=C(\C([H])([H])[H])/c3c([H])c([H])c([H])c(c3[H])C(N([H])[H])=[N+]([H])N([H])C([H])([H])C(F)(F)F	420	44332622
26353	c1(c(n([H])c([H])c2[H])c2c([H])c([H])c1[H])[N+]([H])=C(C([H])(C#N)C#N)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(N(C([H])([H])C([H])([H])C4([H])[H])C4([H])[H])=O)C3=O	430	91255104
50076951	C(=O)([C@@]([H])(C([H])([H])C([H])(C([H])([H])C([H])([H])[N+]1([H])[H])C([H])([H])C1([H])[H])N([H])C(=O)C([H])([H])N(C([H])([H])[H])C(=O)[C@@]([H])(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[N+]([H])([H])C([H])([H])C([O-])=O)c3sc([H])c([H])n3	430	44273614
50144125	S(=O)(=O)(c1c([H])c([H])c(c([H])c(Br)c([H])c2[H])c2c1[H])N3C([H])([H])C([H])([H])N(C([H])([H])C3([H])[H])C(=O)c(c([H])c([H])c4C5=NC([H])([H])C([H])([H])C([H])([H])N5C([H])([H])[H])c([H])c4[H]	430	44305962
50222080	C1([H])([H])C([H])([H])N(C(=O)C(N2[C@]([H])(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])=O)C([H])([H])[C@]1([H])C([H])([H])N([H])S(=O)(=O)\C([H])=C([H])\c4c([H])c([H])c(Cl)s4	436	44443548
50338331	C1([H])([H])[N@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c(nc(C(N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])N([H])C(c3sc(Cl)c([H])c3[H])=O)=O)s4)c14	439	53317693
50122467	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)\C(\F)=C(\C([H])([H])[H])/c3c([H])c([H])c([H])c(c3[H])C(=N[H])N([H])O[H]	440	44332629
50149082	c1(c2c([H])c([H])c(Cl)s2)nc(c([H])c([H])c(C([H])([H])N([H])C(=O)c(c([H])c([H])c3N4C([H])([H])C([H])([H])OC([H])([H])C4=O)c([H])c3[H])c5[H])c5n1[H]	440	44348733
50149956	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)[C@@]([H])(C([H])([H])C(=O)N([H])c3c([H])c([H])c(Br)c([H])n3)N([H])C(=O)[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])C4([H])[H]	442	44393311
50289560	N1(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N(C(C([H])([H])[H])=C([H])C([H])=C2N([H])S(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])(=O)=O)C2=O)[C@@]1([H])O[H])C(N([H])[H])=[N+]([H])[H]	447	44286453
31495	c1(c2c([H])c([H])sc2C([H])([H])O[H])c([H])c(C(=O)N([H])c3c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c3[H])c(c4c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c4C(=O)[O-])c([H])c1[H]	450	22336172
50073431	N1(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3C(OC([H])([H])C([H])([H])C([H])([H])[H])=O)C2=O)[C@@]1([H])O[H])C(N([H])[H])=[N+]([H])[H]	451	44347493
50125039	N1(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c2sc([H])c([H])n2)C(=O)[C@]1([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])S(C([H])([H])[H])(=O)=O	459	44376429
8017	c1([H])c(N2C(=O)O[C@]([H])(C([H])([H])N([H])C(=O)c3c(C([H])([H])[H])onc3C([H])([H])[H])C2([H])[H])c([H])c([H])c(C([H])([H])N([H])C(c4sc(Cl)c([H])c4[H])=O)c1[H]	460	90654079
50062716	[C@]([H])(C([H])([H])c(c([H])c([H])c([H])c1C(N([H])[H])=[N+]([H])[H])c1[H])(C(OC([H])([H])[H])=O)[C@@]([H])(\C([H])=C([H])\c2c([H])c([H])c([H])c([H])c2[H])N([H])C(=O)c3c([H])c([H])c(c([H])c3[H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H]	460	44359354
50340854	C([H])([H])(N([H])C(=O)c(s1)nc(c1C2([H])[H])C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])[H])[C@]([H])(C([H])([H])C([O-])=O)N([H])C(c3c([H])c4c(c([H])c([H])c(Cl)c4[H])n3[H])=O	460	54586168
50270538	c1(Cl)c([H])c2c(c([H])c(S(=O)(=O)C([H])([H])C([H])([H])C(N3C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])n4c(C([H])([H])[H])nc([H])c4[H])C([H])([H])C3([H])[H])=O)c([H])c2[H])c([H])c1[H]	460	24881190
50262346	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(c3sc(C([H])([H])[H])nc3C([H])([H])[H])=O)\N([H])c4c([H])c(C([H])([H])[H])c([H])c([H])c4[H]	462	44578032
50372551	c1(Cl)c([H])c2c(c([H])c(S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(C3([H])C([H])([H])C([H])([H])N(c4c([H])c([H])[n+]([H])c([H])c4[H])C([H])([H])C3([H])[H])=O)c([H])c2[H])c([H])c1[H]	470	44456850
50134400	N1(C([H])([H])C([H])([H])OC([H])([H])C1=O)c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])N([H])C(=O)N([H])c3c([H])c([H])c(c([H])c3[H])Cl	470	44347864
50054494	S(=O)(=O)(C([H])([H])c1c([H])c([H])c([H])c([H])c1C(OC([H])([H])[H])=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(N([H])[H])=[N+]([H])[H])[C@]3([H])O[H])C2=O	471	44359810
50140440	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c([H])c2C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H])c2[H])c3c([H])c4c(c([H])c([H])c([H])c4[H])c([H])c3F	479	44274051
50054504	S(c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(N([H])[H])=[N+]([H])[H])[C@]3([H])O[H])C2=O	479	44359906
130537	c1(N(C([H])([H])[C@]2([H])C([H])([H])N([H])C(c(sc(Cl)c3[H])c3[H])=O)C(=O)O2)c([H])c([H])c(N4C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C4([H])[H])c(F)c1[H]	480	58777742
50114432	n1(c2c([H])c3c(c([H])c([H])c([H])c3[H])c([H])c2C([H])([H])O[H])nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c4[H])c([H])c([H])c4c5c([H])c([H])c([H])c([H])c5S(N([H])[H])(=O)=O	483	21366575
50149099	c1(c2c([H])c([H])c(Cl)s2)nc(c([H])c([H])c(C([H])([H])C(=O)N([H])c(c([H])c3[H])c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4S(C([H])([H])[H])(=O)=O)c5[H])c5n1[H]	490	10346646
50122460	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)\C(\F)=C(\C([H])([H])[H])/c3c([H])c([H])c([H])c(c3[H])C(N([H])[H])=[N+]([H])N(C([H])([H])[H])C([H])([H])[H]	490	44332586
50222066	C1([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])[n+]([H])c([H])c3[H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N([H])S(=O)(\C([H])=C([H])\c4c([H])c([H])c(Cl)c([H])c4[H])=O	493	11294750
50261793	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(=O)c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c3[H])\N([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H]	494	44577599
8363	c1([H])c(N2C(=O)O[C@]([H])(C([H])([H])N([H])C(=O)c3sc(Cl)c([H])c3[H])C2([H])[H])c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c1[H]	500	21070680
50041224	N1(C([H])([H])C([H])([H])[C@]([H])(Oc(c([H])c([H])c2[C@@]([H])(C([H])([H])c(c([H])c([H])c(c([H])c([H])c3C(N([H])[H])=[N+]([H])[H])c4c3[H])c4[H])C([O-])=O)c([H])c2[H])C1([H])[H])C(C([H])([H])[H])=[N+]([H])[H]	500	12082573
50041217	N1(C([H])([H])C([H])([H])[C@]([H])(Oc(c([H])c2[H])c([H])c([H])c2[C@@]([H])(C([H])([H])c3c([H])c4c(c([H])c([H])c(c4[H])C(N([H])[H])=[N+]([H])[H])o3)C([O-])=O)C1([H])[H])C(C([H])([H])[H])=[N+]([H])[H]	500	9980363
50157327	N1(C([H])([H])C([H])([H])c(c([H])c([H])c(OC([H])([H])C([H])(C([H])([H])C([H])([H])N2C(C([H])([H])[H])=[N+]([H])[H])C([H])([H])C2([H])[H])c3[H])c3C1([H])[H])C(N([H])[H])=[N+]([H])[H]	500	11373015
50133075	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c(c([H])c3[H])I)C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c4sc([H])c([H])n4	500	11125697
50129977	N1(C([H])([H])[H])c(c([H])c([H])c(c2[H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2N=C(C([H])([H])c(c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c([H])c4[H])C1=O	500	21250176
50123434	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c([H])c(c2[H])C(N([H])[H])=[N+]([H])[H])C([H])([H])N(c3c([H])c([H])c(c([H])c3[H])c4c([H])c([H])c([H])c([H])c4S(N([H])[H])(=O)=O)S(C([H])([H])[H])(=O)=O	500	44368637
50262350	C1([H])(C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H])C(=O)N([H])\C(\N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])=N/[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N5C([H])([H])C([H])([H])C([H])([H])C5([H])[H])C4=O	506	44578036
50124991	S(=O)(=O)(c1c([H])c([H])c(c([H])c1[H])C([O-])=O)N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c3sc([H])c([H])n3)C(=O)C2([H])[H]	510	44376219
50167020	C1(C([H])([H])Oc(c([H])c([H])c(c([H])c([H])c2C(N([H])[H])=[N+]([H])[H])c3c2[H])c3[H])(C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])c4c([H])c([H])[n+]([H])c([H])c4[H])C([O-])=O	510	11374975
50140436	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H])s2)c3c([H])c4c(c([H])c([H])c([H])c4[H])c([H])c3F	511	44273955
81683	C1([H])([H])[C@@]([H])(C(N([H])c2c([H])c([H])c(c3c(S(=O)(=O)N([H])[H])c([H])c([H])c([H])c3[H])c([H])c2F)=O)N(C(N([H])c4c([H])c(F)c(C([H])([H])[H])c([H])c4[H])=O)C([H])([H])C1([H])[H]	516	21025984
50262228	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(=O)c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])\N([H])c4c([H])c(C([H])([H])[H])c([H])c([H])c4[H]	517	44577954
50373923	c12c(C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])[H])C1([H])[H])nc(s2)C(=O)N([H])[C@@]3([H])[C@@]([H])(N([H])C(=O)c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H]	530	44455114
50144095	S(=O)(=O)(c1c([H])c([H])c(c([H])c(Br)c([H])c2[H])c2c1[H])N3C([H])([H])C([H])([H])N(C([H])([H])C3([H])[H])C(=O)c4c([H])c([H])c(c([H])c4[H])C5=[N+]([H])C([H])([H])C([H])([H])N5[H]	530	44305549
50149078	c1(c2c([H])c([H])c(Cl)s2)nc(c([H])c([H])c(C([H])([H])C(=O)N([H])c(c([H])c3[H])c([H])c([H])c3N4C([H])([H])C([H])([H])C([H])([H])C4=O)c5[H])c5n1[H]	530	10095315
50175077	[C@@]1([H])([N+]([H])=C(C([H])([H])[N+]([O-])=O)N([H])c2c([H])c3c(oc([H])c3[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C1=O	539	91219597
50358258	c1(OC([H])([H])[H])c([H])c([H])c(C(N([H])c2c(C(=O)N([H])c3c([H])c([H])c(N4C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3[H])c([H])c([H])c([H])c2[H])=O)c([H])c1[H]	539	56849977
50062695	C(=O)(c1c([H])c([H])c(c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])N([H])[C@@]([H])([C@]([H])(C([H])([H])OC([H])([H])[H])C([H])([H])c(c([H])c([H])c([H])c3C(N([H])[H])=[N+]([H])[H])c3[H])\C([H])=C([H])\c4c([H])c([H])c([H])c([H])c4[H]	540	20708219
50133073	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c4sc([H])c([H])n4	540	10974535
50114449	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2c3c([H])c([H])c([H])c([H])c3S(N([H])[H])(=O)=O)c([H])c2[H])c4c([H])c(c([H])c([H])c([H])c5[H])c5c([H])c4C(OC([H])([H])[H])=O	545	20595225
50262289	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(=O)c3c([H])c(Cl)c([H])c(Cl)c3[H])\N([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H]	546	44577996
50083996	C(=O)([C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])N([H])C(C([H])([H])Oc(c([H])c([H])c(c([H])c([H])c([H])c1[H])c12)c2[H])=O)N([H])C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])=O	550	44287610
50154262	S(=O)(=O)(c1c([H])c([H])c(c([H])c(Cl)c([H])c2[H])c2c1[H])N3C([H])([H])C([H])([H])N(C([H])([H])C3([H])[H])C(=O)c4c([H])c(C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])[H])C5([H])[H])c5o4	550	11318191
50083989	C(=O)(N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C([H])=O)C(C([H])([H])[H])(C([H])([H])[H])N([H])C(=O)[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]	550	73347180
50142181	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3=O)C(=O)N([H])c4c([H])c([H])c(Cl)c([H])n4	552	44385769
50209921	c1([H])c([H])c2c(c([H])c(C([H])([H])N(C3([H])C([H])([H])C([H])([H])N(S(=O)(=O)c4c([H])c([H])c([H])c(Cl)c4Cl)C([H])([H])C3([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c2[H])c([H])c1C(N([H])[H])=[N+]([H])[H]	560	44429094
50242262	c1(O[H])c(O[H])c([H])c(C(=O)O[C@]([H])([C@]([H])([C@]([H])(O[H])O2)OC(=O)c(c([H])c(O[H])c(O[H])c3O[H])c34)[C@]([H])(OC(=O)c(c([H])c(O[H])c(O[H])c5O[H])c5c(c(C(=O)OC6([H])[H])c([H])c(O[H])c7O[H])c7O[H])[C@]26[H])c4c1O[H]	560	442688
50133082	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c4sc([H])c([H])n4	570	10919581
130528	c1([H])c(N2C(=O)O[C@@]([H])(C([H])([H])N([H])C(=O)c3sc(C([H])([H])[H])c([H])c3[H])C2([H])[H])c([H])c([H])c(N4C(=O)C([H])([H])C([H])([H])C4([H])[H])c1[H]	580	58777767
50062685	[C@]([H])(C([H])([H])c(c([H])c([H])c([H])c1C(N([H])[H])=[N+]([H])[H])c1[H])(C(OC([H])([H])[H])=O)[C@@]([H])(\C([H])=C([H])\c2c([H])c([H])c([H])c([H])c2[H])N([H])C(=O)c3c([H])c([H])c(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3[H]	580	44359352
50209901	c1([H])c([H])c2c(c([H])c(C([H])([H])[N@@+]([H])(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])N(S(=O)(=O)c4c([H])c(OC([H])([H])[H])c([H])c([H])c4OC([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c1C(N([H])[H])=[N+]([H])[H]	590	44429105
50129979	N1(C([H])([H])[H])c(c([H])c([H])c(c2[H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C3([H])[H])c2N=C(C([H])([H])c(c([H])c4[H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])C1=O	590	44313722
50144093	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C(=O)c(c([H])c([H])c2C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])c([H])c2[H])c4c([H])c(c([H])c([H])c(Cl)c5[H])c5n4[H]	590	44305569
7943	c1([H])c(N2C(=O)O[C@]([H])(C([H])([H])N([H])C(=O)c3sc(Cl)c([H])c3[H])C2([H])[H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c1[H]	600	21070779
50041216	N1(C([H])([H])C([H])([H])[C@]([H])(Oc2c([H])c([H])c(c([H])c2[H])C([H])([H])C([H])([H])c(c3[H])oc(c([H])c([H])c(c4[H])C(N([H])[H])=[N+]([H])[H])c34)C1([H])[H])C(C([H])([H])[H])=[N+]([H])[H]	600	10000477
50062717	[C@]([H])(C([H])([H])c(c([H])c([H])c([H])c1C(N([H])[H])=[N+]([H])[H])c1[H])(C(OC([H])([H])[H])=O)[C@@]([H])(\C([H])=C([H])\c2c([H])c([H])c([H])c([H])c2[H])N([H])C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H]	600	44359621
50133086	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)N([H])[C@@]([H])(C([H])([H])c3c([H])c([H])c(c([H])c3[H])Cl)C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c4sc([H])c([H])n4	610	10865462
50340856	C([H])([H])(N([H])C(=O)c(s1)nc(c1C2([H])[H])C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])[H])[C@@]([H])(C([H])([H])C([O-])=O)N([H])C(c3c([H])c4c(c([H])c([H])c(Cl)c4[H])n3[H])=O	610	54586169
50338343	C1([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c(nc(C(N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)=O)s4)c14	623	53322387
50114457	N1([C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])Oc(c([H])c([H])c(c([H])c([H])nc3N([H])[H])c34)c4[H])C([H])([H])c(c([H])c(c([H])c5[H])c6c([H])c([H])c([H])c([H])c6S(N([H])[H])(=O)=O)c5C1=O	623	44290445
50073432	N1(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3C(=O)OC([H])([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C2=O)[C@@]1([H])O[H])C(N([H])[H])=[N+]([H])[H]	627	44347532
50261850	C1(=O)N(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])\N=C(/N([H])C(c3onc([H])c3[H])=O)\N([H])c4c([H])c(C([H])([H])[H])c([H])c([H])c4[H]	628	44577649
50113606	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)\C(\c3c([H])c([H])nc([H])c3[H])=C([H])/c(c([H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c4[H]	628	44284754
50106063	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(=O)[C@]([H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])N([H])C(=O)c4c([H])c([H])c([H])c(c4[H])C(N([H])[H])=[N+]([H])[H]	635	44330906
50144090	S(=O)(=O)(c1c([H])c([H])c(c([H])c(Br)c([H])c2[H])c2c1[H])N3C([H])([H])C([H])([H])N(C([H])([H])C3([H])[H])C(=O)c(c([H])c4[H])c([H])c([H])c4C(=[N+]([H])[H])N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H]	640	44305642
