BindingDB	Canonical_Smiles	IC50	PubChem
50263148	Fc1cnc(nc1-c1n(C(C)C)c(nc1)C)Nc1ccc(N2C[C@H](NC(=O)C)CC2)cc1	0.3	44578693
50267818	Clc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OC)cc1	50000	42625336
50003642	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NC(C)c1cc(O)c(OC)cc1	50000	42625430
50267864	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OC)cc1	50000	42625338
50003643	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(OC)c(OC)c(O)c1	50000	42625524
50003645	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(O)cc1	50000	42625833
50003644	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OCCOC)cc1	50000	42625523
50267935	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OCCC)cc1	34500	42625522
50267900	O(C)c1ccc(cc1O)CN\C=C/1\c2c(ccc(c2)-c2ccccc2)C(=O)NC\1=O	25900	42625426
100910	Brc1cnc(nc1N[C@@H](CO)C)Nc1ccc(S(=O)(N)=[CH2])cc1	10	90891756
50297284	N1(CCc2c1cccc2)CCN1CCc2c1cccc2	1230000	379086
50272873	Fc1ccc(cc1)-c1ccccc1C(=O)NCCc1c2c([nH]c1)cccc2	1216000	44587562
50297263	n1(c2c(cccc2)cc1)CCCCCCn1c2c(cccc2)cc1	1210000	45270972
50297266	Fc1cc2c([nH]cc2C(=O)C(=O)N2CCc3c2cccc3)cc1	1160000	12187419
50273073	O(C)c1ccccc1-c1cc(ccc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	1109000	44587742
50272871	O(C)c1ccc(cc1)-c1ccc(cc1)C(=O)NCCc1c2c([nH]c1)cccc2	1085000	44587560
50297260	n1(c2c(cccc2)cc1)CCCn1c2c(cccc2)cc1	1070000	45272760
50297270	Clc1cc2CCN(c2cc1)C(=O)C(=O)c1c2c([nH]c1)cccc2	1030000	12187423
50297261	n1(c2c(cccc2)cc1)CCCCn1c2c(cccc2)cc1	1026000	316313
50272872	O=C(NCCc1c2c([nH]c1)cccc2)c1cc(ccc1)-c1ccccc1	1002000	44587561
50297267	Clc1cc2c([nH]cc2C(=O)C(=O)N2CCc3c2cccc3)cc1	985000	12187420
50297283	[nH]1cc(c2cc(ccc12)C)CCn1c2c(cc(cc2)C)cc1	960000	45267648
50297268	O=C(C(=O)N1CCc2c1cccc2)c1c2cc(ccc2[nH]c1)C	951000	12187421
50297262	n1(c2c(cccc2)cc1)CCCCCn1c2c(cccc2)cc1	950000	45269293
50297259	n1(c2c(cccc2)cc1)CCn1c2c(cccc2)cc1	940000	15751152
50272916	O(C)c1cc(ccc1)-c1ccccc1C(=O)NCCc1c2c([nH]c1)cccc2	926000	44587604
50272915	O(C)c1ccc(cc1)-c1ccccc1C(=O)NCCc1c2c([nH]c1)cccc2	921000	44587603
50297273	Clc1cc2c([nH]cc2C(=O)C(=O)N2CCc3cc(Cl)ccc23)cc1	915000	45271900
50297271	O=C(C(=O)N1CCc2cc(ccc12)C)c1c2c([nH]c1)cccc2	910000	12187424
50297264	Fc1cc2c([nH]cc2CCn2c3c(cc(F)cc3)cc2)cc1	895000	45272690
50272798	Fc1ccc(cc1)-c1ccc(cc1)C(=O)N(CCc1c2c([nH]c1)cccc2)C	875000	44587518
50297282	Clc1cc2c([nH]cc2CCn2c3c(cc(Cl)cc3)cc2)cc1	862000	45271906
50272836	O=C(NCCc1c2c([nH]c1)cccc2)c1ccc(cc1)-c1ccccc1	855000	787236
50272838	O=C(NCCc1c2c([nH]c1)cccc2)c1ccc(cc1)-c1ccc(cc1)C	816000	44587541
50297272	Fc1cc2c([nH]cc2C(=O)C(=O)N2CCc3cc(F)ccc23)cc1	816000	45267635
50272870	O=C(NCCc1c2c([nH]c1)cccc2)c1ccc(cc1)-c1ccc(cc1)C(C)(C)C	790000	44587559
50297269	Fc1cc2CCN(c2cc1)C(=O)C(=O)c1c2c([nH]c1)cccc2	790000	12187422
50272837	Fc1ccc(cc1)-c1ccc(cc1)C(=O)NCCc1c2c([nH]c1)cccc2	764000	44587540
50297265	O=C(C(=O)N1CCc2c1cccc2)c1c2c([nH]c1)cccc2	760000	378607
50272800	O=C(N(CCc1c2c([nH]c1)cccc2)C)c1ccc(cc1)-c1ccc(cc1)C(C)(C)C	745000	44587520
50273105	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1ccc(cc1)-c1ccc(cc1)C	736000	25022741
50297274	O=C(C(=O)N1CCc2cc(ccc12)C)c1c2cc(ccc2[nH]c1)C	710000	45267643
50273042	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1cc(ccc1)-c1ccccc1C	665000	44587713
50273038	Fc1cc(ccc1)-c1cc(ccc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	611000	44587709
50188071	O=C(N(CCc1c2c([nH]c1)cccc2)C)c1ccc(cc1)-c1ccccc1	521000	11610059
59087	O=C1c2c(-[n+]3c1c1[nH]c4c(c1cc3)cccc4)cccc2	500000	73293
50297281	[nH]1cc(c2c1cccc2)CCn1c2c(cc(cc2)C)cc1	500000	11173394
50272996	Fc1cc(ccc1)-c1ccccc1C(=O)N1CCc2c([nH]c3c2cccc3)C1	480000	44587677
50273040	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1cc(ccc1)-c1ccc(cc1)C	466000	44587711
50273041	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1cc(ccc1)-c1cc(ccc1)C	465000	44587712
50273074	Fc1ccc(cc1)-c1ccc(cc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	438000	44587743
50272997	Fc1ccccc1-c1ccccc1C(=O)N1CCc2c([nH]c3c2cccc3)C1	434000	44587678
50297280	Clc1cc2c(n(cc2)CCc2c3c([nH]c2)cccc3)cc1	430000	11403673
50273108	O(C)c1cc(ccc1)-c1ccc(cc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	424000	44587776
50272918	Fc1cc(ccc1)-c1ccccc1C(=O)NCCc1c2c([nH]c1)cccc2	417000	44587606
50272919	O=C(NCCc1c2c([nH]c1)cccc2)c1ccccc1-c1cc(ccc1)C	406000	31940930
50273106	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1ccc(cc1)-c1cc(ccc1)C	405000	44587774
50297278	[nH]1cc(c2cc(ccc12)C)CCn1c2c(cccc2)cc1	400000	11300307
50272998	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1ccccc1-c1cc(ccc1)C	386000	44587679
50272917	O(C)c1ccccc1-c1ccccc1C(=O)NCCc1c2c([nH]c1)cccc2	375000	44587605
50273072	O(C)c1cc(ccc1)-c1cc(ccc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	362000	44587741
50272995	Fc1ccc(cc1)-c1ccccc1C(=O)N1CCc2c([nH]c3c2cccc3)C1	357000	44587676
50273143	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1ccccc1-c1ccncc1	354000	44587810
24626	Clc1nc(N)cnc1	350000	118458
50273107	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1ccc(cc1)-c1ccccc1C	340000	44587775
50273039	Fc1ccccc1-c1cc(ccc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	335000	44587710
50273109	O(C)c1ccccc1-c1ccc(cc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	321000	44587777
50272999	Fc1ccc(cc1)-c1cc(ccc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	318000	44587680
50273144	O=C(N1CCc2c([nH]c3c2cccc3)C1)c1ccccc1-c1cccnc1	312000	44587811
50273076	Fc1ccccc1-c1ccc(cc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	310000	44587745
50273075	Fc1cc(ccc1)-c1ccc(cc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1	296000	44587744
50272834	O(C)c1ccc(cc1)-c1ccc(cc1)C(=O)N(CCc1c2c([nH]c1)cccc2)C	289000	44587538
50272874	O=C(NCCc1c2c([nH]c1)cccc2)c1ccccc1-c1ccc(cc1)C(C)(C)C	262000	44587563
3032	Brc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1	250000	4705
50297276	Fc1cc2c([nH]cc2CCn2c3c(cccc3)cc2)cc1	200000	11265905
24627	[nH]1ncc2c1cccc2	185000	9221
50273142	O=C(NCCc1c2c([nH]c1)cccc2)c1cc(ccc1)-c1cccnc1	150000	44587809
4814	Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCC[NH+](CC)CC)c2C)cc1	130000	5329102
50267565	Clc1cc2n(cc(c2cc1F)C1=C(c2c3c(oc2)c(OC)ccc3)C(=O)NC1=O)C	99000	44582716
50175102	O1NC(N2NN=C(C(=O)N\N=C\c3ccncc3)C2C[NH+]2CCCCC2)C(=N1)N	96000	91936672
50325374	Clc1cc(ccc1Cl)CNC1=[NH+]n2c(ncc2-c2ccc(cc2)C(=O)NC[C@H]2[NH2+]CCC2)C=C1	95000	49864850
50273141	O=C(N(CCc1c2c([nH]c1)cccc2)C)c1ccc(cc1)-c1ccncc1	92000	44587808
50272835	O=C(N(CCc1c2c([nH]c1)cccc2)C)c1ccc(cc1)-c1ccc(cc1)-c1ccccc1	91000	44587539
50272799	O=C(N(CCc1c2c([nH]c1)cccc2)C)c1ccc(cc1)-c1ccc(cc1)C	70000	44587519
50310357	O=C/1c2c(N\C\1=C/1\Nc3c(cccc3)C\1=O)cccc2	70000	5318432
50181532	s1c(cnc1Nc1ncnc2c1cc(OC)c(OCCC[NH+]1CCC(CC1)CO)c2)CC(=O)Nc1cc(F)ccc1	62000	9916282
50395271	O1CC[NH+](CC1)CCOc1ccc(NC=2n3nccc3[NH+]=C(N[C@H]3CCC[NH2+]C3)C=2C)cc1	62000	60200900
92564	S(=O)(=O)(N)c1cc(N=Nc2cc(COC)c(N)c3c2cccc3)ccc1	53000	70702023
50349776	O(C)c1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1ccc(N2CCN(CC2)C(=O)C)cc1OC	53000	56673689
50395270	O=C(NC1CCCC1)c1ccc(NC=2n3nccc3[NH+]=C(N[C@H]3CCC[NH2+]C3)C=2C)cc1	49000	60200902
50270774	O=C/1NC(=O)c2c(cc(cc2)C(=O)N(C)C)\C\1=C\Nc1ccc(N2CC[NH+](CC2)C)cc1	47000	24881938
50270733	Brc1cc2c(cc1)\C(=C\Nc1ccc(N3CC[NH+](CC3)C)cc1)\C(=O)NC2=O	47000	24881872
67612	O=C1c2c(cccc2)C(=O)C1c1ncccc1	46000	238065
50267937	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OCC)cc1	45500	42625901
50432354	n1c(-n2c3c(cc2)ccnc3)ccnc1N	45100	71580743
92563	S(=O)(=O)([O-])c1ccc(N=NC2=CC=C(O)NC2=O)cc1	45000	70702022
50432364	n1c(N)cccc1-n1c2cc(ccc2cc1)C#N	45000	71580634
50267902	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\N(Cc1cc(O)c(OC)cc1)C	44400	42625518
50243980	O(C)c1c(OC)cc(cc1OC)C=1CNC(=O)C=1c1c2c(n(c1)C)cccc2	42000	24894883
50432337	n1c(-n2c3ncccc3cc2)ccnc1N	42000	71580742
50267580	Ic1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCC1=CC(=O)N(C=C1)c1ccccc1	41500	42626355
5715	S(C=1Oc2c(C(=O)C=1)c(O)cc(O)c2C1CC[NH+](CC1O)C)c1nc(cc(n1)C)C	40400	5329719
7460	O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)cc(O)c2	40000	5280343
50271114	O=C/1NC(=O)c2c(cc(cc2)C(=O)N(C)C)\C\1=C\Nc1ccc(cc1)C[NH+]1CCCCC1	39800	24881998
50432339	n1ccc(-n2c3cc(ccc3cc2)C#N)cc1N	39000	71580635
50432340	Clc1ncc2c(n(cc2)-c2nc(ncc2)N)c1	38000	71580828
50295601	Clc1ccc(OCc2n3N=C(Sc3nn2)Cc2[nH]nc3NC(=S)NC(=S)c23)cc1	37000	5473086
50432360	Fc1cc2n(ccc2cc1)-c1nc(ncc1)N	34000	68388345
50395277	Clc1cc(NC=2n3nccc3[NH+]=C(NC3CCC[NH2+]C3)C=2C)ccc1F	33000	60200403
50267679	o1cc(c2c1cccc2)C1=C(c2c3cc(ccc3n(c2)C)C2CC2)C(=O)NC1=O	32000	16741728
50306858	O1c2cc(c3c(c4cc(O)ccc4cc3[N+](=O)[O-])c2OC1)C(=O)[O-]	30000	165274
50186460	s1c(Sc2cc(C(=O)N3CCN(CC3)C(=O)C)c(OC)cc2C)cnc1NC(=O)c1ccc(cc1)C[NH2+]C(C(C)(C)C)C	29000	11467730
50298225	n1cnc2n(nc(c2c1N)Cc1c2c(ccc1)cccc2)C(C)(C)C	29000	5154691
50432338	n1c(-n2c3c(cccc3)cc2)ccnc1N	28500	19754146
50349777	O(C)c1cc(N2CCN(CC2)C(=O)C)ccc1Nc1nc(-c2n3c(nc2)C=CC=C3)c(cn1)C#N	27000	56666509
50395268	[NH+]=1c2n(ncc2)C(Nc2cc3c(n(nc3)C)cc2)=C(C)C=1N[C@H]1CCC[NH2+]C1	27000	60200906
50385916	s1cc(cc1-c1cc(-c2cc(O[C@H](C)c3ccccc3C(F)(F)F)c(cc2)C(=O)N)c(nc1)N)C[NH+](C)C	26600	56947168
50271269	O=C/1NC(=O)c2c(cc(cc2)C#N)\C\1=C\Nc1ccc(cc1)C[NH+]1CCCCC1	26500	24881338
50311985	Oc1cc(ccc1)-c1c2n(nc1-c1ccncc1)C(=CC=N2)c1ccc(N2[C@H]3C[C@H]([NH+](C3)C)C2)cc1	26400	46880136
50388786	O=C(Nc1cc2n(ccc2cc1)C1=Nc2n(ncc2C#N)C(NC2CC2)=C1)C	26000	57384039
93225	Fc1cccc(F)c1C=1C=2N(C=CC=1)C(=O)C(N)=CN=2	26000	71463563
50306859	O1c2cc(c3c(c4c(cc3[N+](=O)[O-])c(OC)c(O)cc4)c2OC1)C(=O)[O-]	25000	1941
50306860	O1c2cc(c3c(c4c(cc3[N+](=O)[O-])c(OC)cc(O)c4)c2OC1)C(=O)[O-]	25000	161218
59090	O=C1N2C(c3c1cccc3NC(=O)Nc1[nH]nc(c1)C1[NH2+]CCC1)CCC2	25000	52940026
50395267	s1c2cc(NC=3n4nccc4[NH+]=C(N[C@H]4CCC[NH2+]C4)C=3C)ccc2nc1C	25000	60201066
50295612	Clc1ccc(OCc2n3N=C(Sc3nn2)SCC)cc1	24000	405914
50295606	S1c2n(N=C1SCC)c(nn2)Cc1ccccc1	24000	405913
50295618	S1c2n(N=C1Cc1[nH]nc3NC(=S)NC(=S)c13)c(nn2)Cc1ccccc1	24000	5473087
50295610	S1c2n(N=C1Cc1[nH]nc3NC(=S)NC(=S)c13)c(nn2)C	24000	42642934
50395276	Clc1cc(NC=2n3nccc3[NH+]=C(NC3CCC[NH2+]C3)C=2CC)ccc1F	24000	10430386
50243930	O(C)c1c(OC)cc(cc1OC)C1=C(CNC1=O)c1c2c(n(c1)COC(C)(C)C)cccc2	23000	24894992
50295619	S1c2n(N=C1SSC=1Sc3n(N=1)c(nn3)C)c(nn2)C	23000	406261
50295617	S1c2n(N=C1S)c(nn2)Cc1ccccc1	23000	5473015
50395274	O(CC)c1ccc(NC=2n3nccc3[NH+]=C(N[C@H]3CCC[NH2+]C3)C=2C)cc1	23000	49867482
50395275	O(CCOC)c1ccc(NC=2n3nccc3[NH+]=C(N[C@H]3CCC[NH2+]C3)C=2C)cc1	22000	60200737
50270702	O1CC[NH+](CC1)Cc1ccc(N\C=C/2\c3c(cccc3)C(=O)NC\2=O)cc1	21000	24881870
50352813	Clc1cc(ccc1Cl)C(NC(=O)c1cc2c(cc1)cncc2)C1CCC[NH2+]C1	21000	56675794
50395269	s1c(ccc1C(=O)C)-c1ccc(NC=2n3nccc3[NH+]=C(N[C@H]3CCC[NH2+]C3)C=2C)cc1	21000	60200904
50432352	n1c(-n2c3c(nccc3)cc2)ccnc1N	21000	71580745
50314074	P(=O)(C)(C)c1ccc(Nc2nc(nc3n(cnc23)CCc2cc(O)ccc2)C2CCCC2)cc1	20900	9934643
50271089	Ic1cc\2c(cc1)C(=O)NC(=O)/C/2=C\Nc1ccc(cc1)C[NH+]1CCCCC1	20400	24881259
7459	O1c2c(C(=O)C=C1c1cc(O)c(O)cc1)c(O)cc(O)c2	20000	5280445
50243931	O(C)c1c(OC)cc(cc1OC)C1=C(CNC1=O)c1c2c(n(c1)COc1ccccc1)cccc2	20000	24894997
50261545	Brc1ccc(cc1)CNc1nc(NCc2ccccc2)c2ncn(c2n1)CCO	20000	10503846
12028	Oc1ccc(N=Nc2c(n[nH]c2N)N)cc1	20000	9859248
148236	O(C(C)(C)C)C(=O)N1CCN(CC1)c1nnc(Nc2nc3n(c(cc3cn2)C(=O)N(C)C)C2CCCC2)cc1	20000	58315418
50352826	O=C(NC(C1CC[NH2+]CC1)c1ccccc1)c1cc2c(cc1)cncc2	19700	56682405
50270732	O=C/1NC(=O)c2c(cccc2)\C\1=C\Nc1ccc(cc1)C[NH+]1CCCCC1	19600	24881871
50340143	O(CCC[NH+]1CCCCC1)c1ccc(Nc2nc(Nc3cc4c(nc3)cccc4)ccn2)cc1	19500	10275985
50267898	s1cc(cc1)-c1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OC)cc1	18300	42625424
50306864	Clc1c2c(c3c(c1[N+](=O)[O-])c(cc(O)c3O)C(=O)[O-])cccc2	18000	46232353
50229961	n1cnc2n(nc(c2c1N)-c1c2c(ccc1)cccc2)C(C)(C)C	18000	4877
50267813	Oc1ccc(cc1)CN\C=C/1\c2c(cccc2)C(=O)NC\1=O	17300	42625255
50088360	OC1=CC=Cc2c(C1=O)c(O)c(O)c(O)c2	17000	5281571
50432358	FC(F)(F)c1cc2n(ccc2cc1)-c1nc(ncc1)N	17000	71580738
50267542	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCC=1OC=C(OC)C(=O)C=1	16900	42626354
50267814	Oc1cc(ccc1)CN\C=C/1\c2c(cccc2)C(=O)NC\1=O	16900	42625256
50306867	Clc1c2c(c3c(c1[N+](=O)[O-])c(cc(O)c3O)C(=O)[O-])cccc2OC	16500	46232356
50429634	n1c(-n2c3cc(ccc3cc2)C#N)ccnc1N	16500	71580632
50295611	S1c2n(N=C1SCc1ccccc1)c(nn2)C	16000	405898
50349775	FC(F)(F)c1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1ccc(N2CCN(CC2)C(=O)C)cc1OC	16000	56683651
50419000	s1c2c(cc1-c1ccncc1)C(=O)NC=C2c1ccc(N2CCOCC2)cc1	15848.93	56683909
50267253	Ic1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(cc1)-c1ccccc1	15100	42625985
50295600	Clc1ccc(OCc2n3N=C(Sc3nn2)NN)cc1	15000	405917
50295622	S1c2n(N=C1SSC=1Sc3n(N=1)c(nn3)Cc1ccccc1)c(nn2)Cc1ccccc1	15000	406259
50306861	O1c2cc(c3c(c4c(cc3[N+](=O)[O-])c(O)ccc4)c2OC1)C(=O)[O-]	15000	148297
50306868	O1c2c3c4c(cc2OC1)C(=O)Nc4cc1c3cccc1	15000	148745
50332484	Clc1cc(Nc2ncnc3c2cc(cc3)-c2oc(cc2)C(=O)Nc2ccccc2N)ccc1OCc1cc(F)ccc1	15000	49855759
50295604	S1c2n(N=C1Cc1sc(nc1O)N)c(nn2)Cc1ccccc1	14000	42642932
50388776	O=C(Nc1cc2c([nH]cc2C2=Nc3n(ncc3C#N)C(NC3CC3)=C2)cc1)C	14000	70694814
148202	OC1C[NH+](C1)Cc1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	14000	58315458
50267252	Ic1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(cc1)C	13600	42626281
50448988	s1cc(nc1-c1c[nH+]c2nc([nH]c2c1NCCCNC(=O)C1CCCC1)-c1ccc(OC)cc1)C(=O)[O-]	13600	76325460
50306863	Oc1cc(c2c(c3c(cc2[N+](=O)[O-])cccc3)c1O)C(=O)[O-]	13400	46232352
50418996	s1c2c(cc1-c1ccncc1)C(=O)NC=C2c1c2ncccc2ccc1	12589.25	56670463
50267770	Oc1cc(ccc1O)CN\C=C/1\c2c(cccc2)C(=O)NC\1=O	12500	42625254
50267523	Clc1cc2n(cc(c2cc1F)C1=C(c2c3c(oc2)cc(cc3)CO)C(=O)NC1=O)C	11700	44582684
50295620	S1c2n(N=C1NN)c(nn2)C	11000	383495
50295605	S1c2n(N=C1SCC)c(nn2)C	11000	405915
50395282	Clc1cc(NC=2n3nccc3[NH+]=C(NC3CCC([NH3+])CC3)C=2C)ccc1F	11000	10430385
50211423	O=C(NCC)N1CCC(Nc2nc(-n3c4c(cccc4)cc3)ccn2)CC1	10000	44440218
50211441	O=C(NCC)N1CCC(Nc2nc(ccn2)-c2c3c([nH]c2)cccc3)CC1	10000	44440214
7138	Clc1ccccc1C(=O)Nc1[nH]nc(c1)C1CC1	10000	5330983
7144	Brc1ccc(cc1)C(=O)Nc1[nH]nc(c1)C1CCCCC1	10000	5330989
50306884	Clc1c2c(c3c4c(cc(O)c3O)C(=O)Nc14)cccc2OC	10000	46232524
50349774	O(C)c1cc(N2CCN(CC2)C(=O)C)ccc1Nc1nc(-c2n3c(nc2)C=CC=C3)c(cn1)C	10000	56659844
50432356	n1c(-n2c3cc(ccc3cc2)C#C)ccnc1N	10000	71580740
50352816	Clc1cc(ccc1Cl)[C@@H](NC(=O)c1cc2c(cc1)cncc2)C1C[NH2+]C1	9800	56658684
50379364	O(CC[NH+]1CCCCC1)c1ccc(cc1)-c1[nH]c2c([nH+]cc(C(=O)N)c2NCCCNC(=O)C2CCC2)n1	9410	70685233
24631	Clc1nc(Nc2ccc(S(=O)(=O)N)cc2)cnc1	9100	9994066
50384875	O1Cc2oc(-c3nc(ncc3)Nc3cc(C[NH+](C\C=C\C1)C)c(OCCOC)cc3)cc2	8600	16739935
7117	O=C1N(CCN1C)c1ccc(cc1)[C@H](C(=O)Nc1[nH]nc(c1)C1CC1)C	8500	5330964
50267254	Ic1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(cc1)-c1occc1	8400	42626282
148238	[NH+](C)(C)C1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C#N)C1CCCC1	8300	44819306
50429635	Brc1cc2n(ccc2cc1)-c1nc(ncc1)N	8200	71560541
50271116	O=C/1NC(=O)c2c(cc(NC(=O)C)cc2)\C\1=C\Nc1ccc(cc1)C[NH+]1CCCCC1	8100	24881260
148199	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCC[NH2+]CC2)cc1)C1CCCC1	8000	58315444
50271037	O=C/1NC(=O)c2c(cc(cc2)-c2ccc(cc2)C=O)\C\1=C\Nc1ccc(N2CC[NH+](CC2)C)cc1	7700	24882088
50246775	S(CCCN1C(=O)C=2N3C(Cc4c3cccc4)c3c4n(C=2C1=O)ccc4ccc3)C=1NCCN=1	7700	25178538
50374168	s1c2c(CCC2)c(C(=O)N)c1NC(=O)CN1C(=O)CCC1=O	7500	2495235
50237849	O=C1N(CCCC1)c1cc2c([nH]nc2NC(=O)Cc2ccccc2)cc1	7100	44447907
50394165	Clc1ccc(Nc2nc(ccn2)-c2cc(ncc2)-c2ccc(NC(=O)NC)cc2)cc1S(=O)(=O)N(CC)CC	7100	71458575
50365218	o1nc(-c2nc3c(n2CC)c(cnc3)C(=O)N2C[C@@H]([NH3+])CC2)c(n1)N	7000	16095343
50360582	Clc1cc(Nc2nc(c3[nH]cnc3n2)-c2ccc(O)cc2)ccc1	7000	57403896
50384879	O1Cc2cc(Nc3nc(-c4oc(COC\C=C\C1)cc4)ccn3)ccc2OCC[NH+]1CCCC1	7000	16750271
50182475	O(C)c1c(OC)cc(cc1OC)C1=C(c2c3c([nH]c2)cccc3)C(=O)NC1=O	6900	11530963
50267815	O(C)c1ccc(cc1O)CN\C=C/1\c2c(cccc2)C(=O)NC\1=O	6900	42625257
50246731	S(CCCN1C(=O)C=2N3C(Cc4c3cccc4)c3c4n(C=2C1=O)ccc4ccc3)C(NCC)=N	6800	25178329
50295621	S1c2n(N=C1S)c(nn2)C	6800	3000629
50384878	s1c2COC\C=C\COCc3cc(Nc4nc(-c(c2)c1)ccn4)ccc3OCC[NH+]1CCCC1	6800	16750306
50267251	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(N)cc1	6700	42625591
50211442	Clc1cnc(nc1-c1c2c([nH]c1)cccc2)NC1CCN(CC1)C(=O)[N-]N1CCC(CC1)C	6652	44440234
50266465	Brc1cc2c(NC(=O)C2\C=N\CCC[C@H]([NH3+])C(=O)[O-])cc1	6600	91935082
50267817	Fc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OC)cc1	6600	42625335
5713	S(C=1Oc2c(C(=O)C=1)c(O)cc(O)c2C1CC[NH+](CC1O)C)c1ccccc1	6590	5329717
50379367	Brc1c[nH+]c2nc([nH]c2c1NCCCNC(=O)C1CCC1)-c1cc(F)ccc1OC	6520	57328545
8037	s1c(-c2nc(ncc2)N)c(nc1C)C	6500	447956
50395265	Clc1ccccc1NC=1n2nccc2[NH+]=C(NC2CCC([NH3+])CC2)C=1C	6400	60201070
50418993	s1c2c(cc1-c1ccncc1)C(=O)NC=C2c1ccc(OCC)nc1	6309.57	56683912
50246776	S(\C(=N/C)\N)CCCN1C(=O)C=2n3c(-c4c5n(C=2C1=O)ccc5ccc4)cc1c3cccc1	6300	25178540
50267541	Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(OC)ncc1	6100	42625829
7145	Brc1ccc(cc1)C(=O)Nc1[nH]nc(c1)C	6000	5330990
7099	O=C(Nc1[nH]nc(c1)C1CC1)[C@H](C)c1ccccc1	6000	5330947
50395279	Clc1cc(NC=2n3nccc3[NH+]=C(NC3CCC([NH3+])CC3)C=2c2ccccc2)ccc1F	6000	10049465
50306866	Oc1cc(c2c(c3c(cc2[N+](=O)[O-])c(O)ccc3)c1O)C(=O)[O-]	5700	46232355
105243	[NH+]1(CCN(CC1)C1=Nc2n(ncc2)C(NCc2cccnc2)=C1)C	5600	21066125
50150702	O=C1NC(=O)C(=C1c1c2c3n(c1)CCN(Cc3ccc2)C(=O)N1CCCCC1)c1n2c(nc1)C=CC=C2	5400	11294864
50150698	O1CCN(CC1)C(=O)N1Cc2c3n(cc(c3ccc2)C2=C(c3n4c(nc3)C=CC=C4)C(=O)NC2=O)CC1	5300	11248978
50246732	S(CCCN1C(=O)C=2N3C(Cc4c3cccc4)c3c4n(C=2C1=O)ccc4ccc3)C(NC)=N	5300	25178328
50211429	Clc1cnc(nc1-c1c2c([nH]c1)cccc2)NC1CCN(CC1)C(=O)N1CC[NH+](CC1)C	5281	44440227
50246815	S(CCCN1C(=O)C=2N3C(Cc4c3cccc4)c3c4n(C=2C1=O)ccc4ccc3)C(Nc1ccccc1)=N	5100	25178331
50418994	s1c2c(cc1-c1ccncc1)C(=O)NC=C2c1ccc(F)cc1OC	5011.87	56677280
50418999	s1c2c(cc1-c1ccncc1)C(=O)NC=C2c1ccccc1COC	5011.87	56667019
7457	O1c2c(ccc(O)c2)C(=O)C(O)=C1c1cc(O)c(O)cc1	5000	5281614
