BindingDB	Canonical_Smiles	IC50	PubChem 
50304010	Fc1ccc(cc1)-c1nc2c(nc1-c1cc(ncc1)NC(CC)C)cccc2	114	45488144
50327405	Clc1ccccc1-c1nc(nc(c1)-c1sc(nc1)N)-c1ncccc1	114	52941436
50135310	Clc1cccc(Cl)c1N1c2c(nc(NCc3ccccc3)cc2)CNC1=O	113	44352281
50251963	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NCc1oc(cc1)C)-c1ccc(F)cc1	113	24905810
50218830	Clc1cccc(Cl)c1C(=O)N1CCc2n(ncc2C1)-c1ccccc1Cl	112	44426949
50315111	Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)C(=O)CO	111	46884665
50326906	Fc1cc(F)ccc1-c1nncc2C=C(Nc3ncc(F)cc3F)C(=O)N(c12)C	111	46930630
50341355	S(C1=Cc2c(nc(nc2)NC2CCOCC2)N(C)C1=O)c1ccccc1F	111	52937032
19437	Clc1ccc(cc1)-c1n[nH]c(N2CCC(O)CC2)c1-c1ccncc1	110	23648273
35325	n1ccc2c(ccc(C)c2-c2cc3c(nc(nc3)NC)cc2)c1Nc1n(nc(c1)C(C)(C)C)C	110	24863072
50091940	Clc1c(NC(=O)Nc2n(nc(c2)C(C)(C)C)-c2ccc(cc2)C(C)C)cccc1Cl	110	44304876
50114232	O(c1ccc(NC(=O)Nc2n(nc(c2)C(C)(C)C)C)cc1)c1ccc(OCc2ccccc2)cc1	110	44286078
50132988	Brc1nc(ccc1)-c1n[nH]cc1-c1c2c(ncc1)cccc2	110	10150095
50135319	Clc1cccc(C(F)(F)F)c1N1c2c(nc(Sc3ccc(F)cc3)cc2)CNC1=O	110	44351950
50135318	Clc1cccc(Cl)c1N1c2c(nc(Sc3ccccc3C)cc2)CNC1=O	110	44351997
50153882	O1CCN(CC1)c1nccc(c1)C(=O)Nc1cc(Nc2nc(ncc2)N(CC=C)C)c(cc1)C	110	22594093
50173624	s1c(c(nc1CC)-c1ccccc1C)-c1cc(ncc1)NC(=O)c1ccccc1	110	11675697
50236491	s1c2c(nc1NC1CCCC1)CN(c1cc(ccc1C)C(=O)NC)C2=O	110	44447934
50236495	s1c2c(nc1NC(C)C)CN(c1cc(ccc1C)C(=O)NC)C2=O	110	44447927
50303223	Clc1cccc(Cl)c1C1=Cc2c(nc(nc2)Nc2ccc(cc2)CCO)N(C)C1=O	110	45487992
50310962	BrC=1C(=O)N(Cc2cc(ccc2)C#N)C(=CC=1OCc1ccc(F)cc1F)C	110	11442171
50315123	Clc1ccc(cc1)-c1n[nH]c(c1-c1ncncc1)C1CCN(CC1)C(=O)CO	110	9865587
50326999	O=C(NCC)c1cn2N=C[NH+]=C(Nc3cc(ccc3C)C(=O)NCC)c2c1C	110	46938610
50392170	O1CC[NH+](CC1)CCOc1cc2c(C=Cc3c(ccc(Nc4ccccc4N)c3)C2=O)cc1	110	71454830
84796	Clc1ccc(cc1)-c1nc([nH]c1)-c1ncc2c(c1)cccc2	110	91663460
50359317	s1c(NC(=O)Nc2cc3c(cc2)cccc3)c(cc1C(C)(C)C)C(=O)N1CCS(=O)(=O)CC1	110	11605487
50359338	s1c(NC(=O)Nc2c3c(ccc2)cccc3)c(cc1C(C)(C)C)C(=O)N1CCNS(=O)(=O)CC1	110	11677752
50194679	FC(F)(F)c1cccc(NC(=O)c2cc(-c3cc4c(nc(nc4)N)cc3)c(cc2)C)c1C	109	11510392
50303225	Clc1cccc(Cl)c1C1=Cc2c(nc(nc2)Nc2ccc(NC(=O)C)cc2)N(C)C1=O	108	10366675
50323423	S(=O)(=O)(NCC(=O)NCc1cc(-n2nc(cc2NC(=O)Nc2ccccc2)C(C)(C)C)ccc1)C	108	49862445
50398468	Fc1ccc(cc1)-c1[nH]c(nc1-c1c2cc[nH]c2ncc1)-c1ccccc1	108	71451912
50305698	S(c1ccc(F)cc1F)C=1C=Cc2n(C=1)c(nn2)-c1ccc(cc1C)C=C	106	46226949
50315106	Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CC[NH+](CC1)CCCOC	106	46884634
50341347	O1CCC(Nc2nc3N(C)C(=O)C(Oc4ccccc4)=Cc3cn2)CC1	106	23434577
50323921	Clc1ccc(NC(=O)Nc2ccc(OCC[NH+]3CCOCC3)cc2)cc1C(F)(F)F	105.5	49863711
50091941	Clc1c(NC(=O)Nc2n(nc(c2)C(C)(C)C)CC(OCC)=O)cccc1Cl	105	9953522
3084	Clc1cccc(Cl)c1C1=Cc2c(nc(nc2)Nc2ccc(O)cc2)N(C)C1=O	105	5327898
50308762	FC(F)(F)c1cc(ccc1)-c1nc([nH]c1C(=O)Nc1cc(Nc2cc3c(N=CN(C)C3=O)cc2)c(cc1)C)C(F)(F)F	105	46229612
50241112	O=C1c2c(cc(Nc3ccccc3N)cc2)CCc2c1cccc2	104	11955788
50315935	O=C(N(CC)c1nc(ncc1)N[C@@H](C)c1ccccc1)c1cc(ccc1)C1CC1	104	46886051
26388	FC(F)(F)c1cc(ccc1)C(=O)Nc1ccc(C)c(C(=O)Nc2cnc(nc2)Nc2ccc(N3CC[NH+](CC3)C)cc2)c1C	103	24823738
50253903	S(CC(O)CO)c1[nH]c(c(n1)-c1cc(ncc1)NC)-c1ccc(F)cc1	102	25107844
50347125	BrC=1C(=O)N(C(=CC=1OCc1ccc(F)cc1F)C)c1cc(ccc1)C(=O)N(C)C	102	22049953
50252030	Fc1ccc(cc1)-c1ncn(Cc2cc(ccc2)C#N)c1-c1nc(ncc1)N	101	24893987
50136895	Clc1cc(N(C)c2ccccc2N)ccc1C(=O)c1ccccc1C	101	9946437
15421	Fc1ccc(cc1)-c1[nH]cnc1-c1cc2N(CC)C(=O)N(c2cc1)CC	100	23581385
15418	O=C1N(c2cc(ccc2N1C)-c1nc[nH]c1-c1cc(ccc1)C)C	100	23647066
50071908	Brc1ccc(cc1)-c1[nH]c(c(c1)-c1ccncc1)-c1ccc(F)cc1	100	44324219
50091929	Clc1cc(NC(=O)Nc2ccccc2C(=O)N)ccc1Cl	100	667664
50105752	Fc1ccc(cc1)-c1ncn(c1-c1nc(ncc1)NC)C1CC[NH+](CC1)C	100	9929101
50135325	S(c1ccc(F)cc1)c1nc2CNC(=O)N(c2cc1)c1c(cccc1OC)C	100	44351815
50138268	Clc1cccc(Cl)c1N1c2c(cc(NS(=O)(=O)c3cc(Cl)ccc3Cl)cc2)CNC1=O	100	44346101
50156746	O=C(NC1CCCC1)c1cc(Nc2nc(nc(n2)N(CC(C)(C)C)C)N[C@H]2CC[NH2+]C2)c(cc1)C	100	44421270
50153841	O(C)c1cc(OC)ccc1C(=O)Nc1cc(NC(=O)c2cc(N(C)C)ccc2)ccc1C	100	44395139
50303584	O=C(Nc1ccccc1)Nc1n(nc(c1)C(C)(C)C)-c1cc([N+](=O)[O-])ccc1	100	10970903
50318048	BrC=1C(=O)N(N=CC=1OCc1ccc(F)cc1F)c1cc(ccc1C)C(OC)=O	100	46830346
50309528	Clc1cc2n(nc(c2cc1C(=O)N1CCC(CC1)Cc1ccc(F)cc1)C(=O)C(=O)N(C)C)C	100	46230873
50308760	Fc1cc(ccc1C)-c1nc([nH]c1C(=O)Nc1cc(Nc2cc3c(N=CN(C)C3=O)cc2)c(cc1)C)C(F)(F)F	100	46200949
50330152	Clc1cccc(Cl)c1\C=C\C(=O)Nc1nccc(c1)-c1n(CC)c(SC)nc1-c1ccc(F)cc1	100	52946735
50330169	Clc1ccc(OCC(=O)Nc2nccc(c2)-c2nc(SC)[nH]c2-c2ccc(F)cc2)cc1	100	52946980
50330177	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NC(=O)c1ccc(cc1)-c1ccccc1)-c1ccc(F)cc1	100	52944282
50392203	Fc1cc(F)ccc1Oc1cc2c(cc1)C(=O)c1cc(OC)ccc1CC2	100	60166992
50344137	Fc1cc(F)ccc1Oc1nc2n[nH]c(NC(=O)C(C)C)c2cn1	100	54587577
50398135	O=C1CCCCc2c1ccc(Nc1cc(ccc1C)C(=O)Nc1cc(ccc1)C(C)(C)C)c2	100	71450327
50315135	[NH+]1(CCC(CC1)c1[nH]nc(c1-c1ccncc1)-c1ccc(cc1)C)C	99.6	46884595
50421131	Fc1ccc(cc1C1=C2N(N=C(Oc3ccc(F)cc3F)C=C2)C=CC1=O)C(=O)N1CCCC1	99	70693322
15766	Fc1ccc(cc1)-c1c2ncccc2n(C)c1-c1ccncc1	98	11822822
50251965	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NCc1cccnc1)-c1ccc(F)cc1	98	24906062
50071882	O=C(NCC[NH+]1CCCCC1)c1ccc(cc1)-c1[nH]c(c(c1)-c1ccncc1)-c1ccccc1	97	44323902
50218841	Clc1cc(F)ccc1-n1ncc2c1CCN(C2)C(=O)c1c(F)cccc1F	97	44426947
50135316	Clc1cc(cc(Cl)c1N1c2c(nc(Sc3ccc(F)cc3)cc2)CNC1=O)C(=O)[O-]	96	44351945
50266947	Clc1cc2n(cc(c2cc1C(=O)N1C[C@@H]([NH+](C[C@H]1C)Cc1ccc(F)cc1)C)C(=O)C(=O)N(C)C)C	96	9871074
50315950	O1CCc2cc(ccc12)C(=O)N(CCCCO)c1nc(ncc1)N[C@@H](C)c1ccccc1	96	46886168
50308765	O=C1N(C=Nc2c1cc(Nc1cc(NC(=O)c3[nH]c(nc3-c3ccc(cc3)C)C(C)(C)C)ccc1C)cc2)C	96	46229637
50252185	Fc1ccc(cc1)-c1[nH]c(nc1-c1nc(ncc1)N[C@@H](C)c1ccccc1)Cc1cc(ccc1)C#N	95.4	44568389
50099346	Fc1cc(Oc2nc(ccn2)-c2n(cnc2-c2ccc(F)cc2)C2CC[NH2+]CC2)ccc1	95	15872404
50303594	O=C(Nc1cc(Nc2c3cc([N+](=O)[O-])ccc3[nH+]cc2)ccc1)Nc1n(nc(c1)C(C)(C)C)-c1ccc(cc1)C	95	44462688
50425372	Fc1cc(F)ccc1Nc1cc2c(cc1)C(=O)c1cc(ccc1CC2)C(=O)NCC(OCC)=O	95	71546357
50173634	s1c(c(nc1CC)-c1cc(ccc1)C)-c1cc(F)ncc1	94	9900885
50175996	Fc1cc(F)ccc1Nc1nc2n[nH]c(c2cc1)-c1cc(ccc1OC)C[NH2+]C1CCOCC1	94	11655657
50315124	Clc1ccc(cc1)-c1n[nH]c(c1-c1ncncc1)C1CCN(CC1)C(=O)COC	94	10319451
50308761	FC(F)(F)c1[nH]c(C(=O)Nc2cc(Nc3cc4c(N=CN(C)C4=O)cc3)c(cc2)C)c(n1)-c1cc(OC)c(OC)c(OC)c1	94	46229611
50376428	O=C(N[C@@H](C)c1ccccc1)c1cn2N=C[NH+]=C(Nc3cc(NC(=O)c4cc(ccc4)C)ccc3C)c2c1C	94	44450096
50425373	Fc1cc(F)ccc1Nc1cc2c(cc1)C(=O)c1cc(ccc1CC2)C(=O)N[C@@H](CC(C)C)C(=O)[O-]	94	71546524
50194674	O(C1CC[NH+](CC1)C)c1ccc(NC(=O)c2cc(-c3cc4c(nc(nc4)NC)cc3)c(cc2)C)cc1	93	16086101
50330155	S(C)c1nc(c(n1CC)-c1cc(ncc1)NC(=O)Cc1ccc(F)cc1)-c1ccc(F)cc1	93	52947961
50251967	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NCC(C)c1ccccc1)-c1cc(ccc1)C(F)(F)F	93	24906014
50411056	Clc1ccccc1NC(=O)N(c1ccc(OC)cc1)c1nc(ncc1)N[C@H](C(O)(C)C)C	92	6540299
50173615	s1c(c(nc1CC)-c1cc(ccc1)C(F)(F)F)-c1cc(ncc1)NC(=O)c1ccccc1	91	11619378
50315932	O=C(N(CC)c1nc(ncc1)N[C@@H](C)c1ccccc1)c1cc(C)c(cc1)C	91	46886534
50339609	FC(F)(F)c1cc(cc(c1)C[NH+](C)C)C(=O)N[C@@H]1CCc2c(cc(Oc3c4CCC(=O)Nc4ncc3)cc2)C1	91	50990961
15461	Fc1ccc(cc1)-c1ncn(c1-c1cc2N(CC)C(=O)N(c2cc1)CC)C1CC[NH2+]CC1	90	23647078
50075782	Fc1ccc(cc1)-c1cc([nH]c1-c1ccncc1)-c1ccc(cc1)C(=O)[O-]	90	44372376
50089125	Fc1ccc(cc1)-c1[nH]c(nc1-c1ccncc1)C1(O)CC[NH+](CC1)C	90	10338084
50116025	Fc1c(-c2[nH]c(c(n2)-c2ccncc2)-c2ccc(F)cc2)c(F)c(F)nc1F	90	20692711
50153828	O1CCN(CC1)c1cc(ccc1)C(=O)Nc1cc(NC(=O)c2ccc(OCc3cccnc3)cc2)c(cc1)C	90	44395122
50153844	s1cc(nc1C)COc1ccc(cc1)C(=O)Nc1cc(NC(=O)c2cc(N3CCOCC3)cc(F)c2)ccc1C	90	44395041
50153850	O1CCN(CC1)c1nccc(c1)C(=O)Nc1cc(Nc2nc(ncc2)NCCC[NH+]2CCOCC2)c(cc1)C	90	44395146
50251976	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NCCC(C)C)-c1ccc(F)cc1	90	24906107
50315128	Fc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCC[NH+](C1)C	90	22037660
50315921	O1c2c(CC1)cccc2C(=O)N(CC)c1nc(ncc1)N[C@@H](C)c1ccccc1	90	46886479
50309529	Fc1ccc(cc1)CC1CCN(CC1)C(=O)c1c2cc(ccc2[nH]c1C)C(=O)C(=O)N(C)C	90	9868339
50330174	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NC(=O)C(C)c1ccc(cc1)CC(C)C)-c1ccc(F)cc1	90	52944298
50357894	Fc1cc(F)ccc1-c1c2c(ncc1)c([n+]([O-])cc2)-c1ccc(O)cc1C	90	57399817
50099350	Fc1ccc(cc1)-c1ncn(c1-c1nc(Oc2ccc(cc2)C(=O)N)ncc1)C1CC[NH2+]CC1	89.7	9890357
50373976	Fc1cccc(F)c1-c1[nH]c(c(n1)-c1cc2[nH]cnc2cc1)-c1ccccc1	88.4	44456213
50095391	s1c(C(=O)NC)c(NC(=O)Nc2ccc(F)cc2)cc1C(C)(C)C	88	10291483
50315117	Clc1ccc(cc1)-c1n[nH]c(c1-c1ncncc1)C1CC[NH+](CC1)CC(O)(C)C	88	9844525
50315125	Clc1ccc(cc1)-c1n[nH]c(c1-c1ncncc1)C1CCN(CC1)C(=O)N(C)C	88	46884779
50348908	Fc1cc(N2CCOCC2)cc(NC(=O)c2cc(NC3=[NH+]C=Nn4c3c(C)c(c4)C(=O)c3ccccc3)c(cc2)C)c1	88	56673581
50252086	Fc1ccc(cc1)-c1ncn(Cc2ccc(cc2)C#N)c1-c1nc(ncc1)N[C@@H](C)c1ccccc1	87.1	44568333
26365	FC(F)(F)c1cc(NC(=O)c2cc(C(=O)Nc3cnc(nc3)N)c(cc2)C)ccc1	87	24823426
50091945	Clc1c(NC(=O)Nc2n(nc(c2)C(C)(C)C)CC(F)(F)F)cccc1Cl	87	9887720
50114248	O(C(C)(C)C)C(=O)Nc1ccc(cc1)Cc1ccc(NC(=O)Nc2n(nc(c2)C(C)(C)C)C)cc1	87	44286141
50251936	S(CC)c1nccc(c1)-c1nc(SC)[nH]c1-c1ccc(F)cc1	87	24906154
50253866	S(CC(O)CO)c1[nH]c(c(n1)-c1cc(ncc1)NCc1ccccc1)-c1ccc(F)cc1	87	24807347
50355996	O=C1Nc2c(ccc(c2)-c2cc(ccc2C)-c2[nH]c(nn2)C)C1(C)C	87	57392752
15762	Fc1ccc(cc1)-c1c2ncccc2oc1-c1ccncc1	86	10935149
50105750	Fc1ccc(cc1)-c1ncn(c1-c1nc(ncc1)N)C1CC[NH+](CC1)C	86	22464113
50262673	s1ccnc1NC(=O)c1cc(-c2ccc(cc2)C(=O)NCC2CC2)c(cc1)C	86	44578306
50359343	Clc1ccc(NC(=O)Nc2sc(cc2C(=O)N2CC(=O)NCC2)C(C)(C)C)cc1	86	11633476
50099370	Fc1ccc(cc1)-c1ncn(c1-c1nc(Oc2ccc(cc2)CCC(=O)[O-])ncc1)C1CC[NH2+]CC1	85.4	17898561
50345778	Fc1ccc(cc1)-c1ncn(c1-c1nc(Oc2ccc(cc2)C(OCC)=O)ncc1)C1CC[NH2+]CC1	85.4	54581453
50305730	Fc1cc(F)ccc1CCC=1CCc2n(C=1)c(nn2)C(C)C	85	91934010
50156739	O=C(N)c1cc(Nc2nc(nc(n2)N(CC(C)c2ccccc2)C)N[C@H]2CC[NH2+]C2)c(cc1)C	84	24821851
50165877	Fc1ccc(cc1)C1=C(N(OC1=O)COCC)c1nc(ncc1)N[C@@H](C)c1ccccc1	84	10181355
50344135	Fc1cc(F)ccc1Oc1nc2n[nH]c(NC(=O)C3CCCCC3)c2cn1	84	54585567
50398179	O(C)c1ccc(cc1)C(=O)Nc1cc(Nc2cc3c(cc2)C(=O)CCCC3)ccc1	84	71461131
16353	Fc1c(cc(F)cc1F)-c1ncoc1C=1C=Cc2n(C=1)c(nn2)C(C)C	83.3	10089749
16367	FC(F)(F)Cc1n2C=C(C=Cc2nn1)c1ocnc1-c1ccccc1	83.2	23433710
50071868	S(=O)(C)c1ccc(N2NC(=C(c3ccc(F)cc3)C2=O)c2ccncc2)cc1	83	11494897
50105765	Fc1ccc(cc1)-c1ncn(c1-c1nc(ncc1)N)C1CCC(O)CC1	83	22464120
50359340	Clc1ccc(NC(=O)Nc2sc(cc2C(=O)N2CCNS(=O)(=O)CC2)C(C)(C)C)cc1	83	11569298
50384370	O=C1N(C=Nc2c1cc(N1CC[NH+](CC1)C)cc2)c1cc(ccc1C)C(=O)NCC	83	15951509
50398168	O=C1c2c(cc(Nc3cc(NC(=O)C4CC4)ccc3)cc2)CCc2c1cccc2	83	71462865
50099360	Fc1ccc(cc1)-c1ncn(c1-c1nc(Oc2ccc(cc2)C(=O)[O-])ncc1)C1CC[NH2+]CC1	82	18536611
50125597	Fc1ccccc1-c1nc(N(C(=O)N)c2c(F)cccc2F)c2ncn(c2n1)CC[NH+](C)C	82	44271834
50315102	Fc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)C(=O)C	82	22262550
50251898	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NCCc1cc(ccc1C)C)-c1ccc(F)cc1	82	24905759
50304016	Fc1ccc(cc1)-c1nc2c(nc1-c1cc(ncc1)NC(C)C)cccc2	81	45488127
50315929	Clc1cc(ccc1)C(=O)N(CC)c1nc(ncc1)N[C@@H](C)c1ccccc1	81	46886531
50315933	O=C(N(CC)c1nc(ncc1)N[C@@H](C)c1ccccc1)c1cccc(C)c1C	81	46886535
50357897	S(=O)(=O)(Nc1cc(C)c(cc1)-c1[n+]([O-])ccc2c1nccc2-c1ccc(F)cc1F)C	81	56834585
50071885	Clc1ccc(cc1)-c1[nH]c(c(n1)-c1ccncc1)-c1ccc(F)cc1	80	44319591
50075767	Brc1cc(ccc1)-c1cc([nH]c1-c1ccncc1)-c1ccc(Cl)cc1	80	12967034
50089123	Fc1ccc(cc1)-c1[nH]c(nc1-c1ccncc1)C1(O)CCCC1	80	44458329
50135291	Clc1cc(cc(Cl)c1N1c2c(nc(Sc3ccc(F)cc3)cc2)CNC1=O)C(=O)NCC[NH+](C)C	80	44351755
50135296	Clc1cccc(C(OC)=O)c1N1c2c(nc(Sc3ccc(F)cc3)cc2)CNC1=O	80	44351831
50153872	Clc1ccc(NC(=O)c2ccccc2)cc1Nc1ncnc2c1cc(OC)c(OC)c2	80	44395171
50153860	O1CCN(CC1)c1nccc(c1)C(=O)Nc1cc(Nc2nc(ncc2)N(C)C2CC[NH+](CC2)C)c(cc1)C	80	9958188
50251971	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NCC1CCCCC1)-c1ccc(F)cc1	80	24906064
50315113	Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)C(=O)C[NH+](C)C	80	22953580
50392183	Fc1cc(F)ccc1Oc1cc2c(cc1)C(=O)c1cc(OCC[NH+]3CCOCC3)ccc1CC2	80	71454831
50392193	O1[C@H](COC1(C)C)COc1cc2c(cc1)C(=O)c1c(cc(Nc3ccccc3N)cc1)CC2	80	45280586
50392195	Fc1cc(F)ccc1Nc1cc2c(cc1)C(=O)c1c(CC2)c(OC)ccc1	80	45280640
50392167	O(C[C@H](O)CO)c1cc2c(CCc3c(ccc(Nc4ccccc4N)c3)C2=O)cc1	80	45279965
50359349	s1c(NC(=O)Nc2cc(ccc2)C)c(cc1C(C)(C)C)C(=O)N1CCC(=O)NCC1	80	57395979
50375798	Clc1ccccc1-c1cc(OCCNC(=O)C[NH3+])cc2N(c3c(Cl)cccc3Cl)C(=O)C=Cc12	80	44453244
125992	O=C1Nc2c(ccc(c2)-c2cc(ccc2C)C(=O)N)C1(C)C	80	44251294
50305691	S(c1ccc(F)cc1F)C=1C=Cc2n(C=1)c(nn2)C(C)C	79.3	46227813
50175755	Clc1cc(F)ccc1-c1cc(cc2N(c3c(Cl)cccc3Cl)C(=O)C=Cc12)C1CC[NH+](CC1)C(C(=O)[O-])(C)C	79.1	23532607
50099340	Fc1ccc(cc1)-c1ncn(c1-c1nc(Oc2ccc(cc2)C(C)(C)C)ncc1)C1CC[NH2+]CC1	79	18536613
50105764	Fc1ccc(cc1)-c1ncn(c1-c1nc(OCC)ncc1)C1CC[NH2+]CC1	79	17917696
50122394	Clc1cccc(Cl)c1N1c2c(CNC1=O)c(cc(c2)C(OC)=O)-c1cc(F)ccc1	79	44327665
50218689	S(=O)(=O)(Nc1cc(cc(NC(=O)Nc2c3c(ccc2)cccc3)c1OC)C(C)(C)C)C	79	10388586
50310969	ClC=1C(=O)N(Cc2ccc(cc2)C(=O)N(C)C)C(=CC=1OCc1ccc(F)cc1F)C	79	22050379
50328770	Clc1c(NC(=O)Nc2n(nc(c2)-c2ccccc2)-c2cc(ccc2)CC(=O)N)cccc1Cl	79	11691493
50323432	O=C(NCc1cc(-n2nc(cc2NC(=O)Nc2ccccc2)C(C)(C)C)ccc1)Cn1nc(cc1C)C	78.2	49862559
20641	O(C(=O)c1cn2N=C[NH+]=C(Nc3cc(ccc3C)C(=O)N)c2c1C)C	78	24755187
50132989	[nH]1nc(c(c1)-c1c2c(ncc1)cccc2)-c1nc(ccc1)C	78	10469233
50252225	Fc1ccc(cc1)-c1[nH]c(nc1-c1nc(ncc1)N[C@@H](C)c1ccccc1)Cc1cc(ccc1)C(=O)N	78	44568414
50326908	Fc1cc(F)ccc1-c1nncc2C=C(Oc3ccc(F)cc3)C(=O)N(c12)C	78	46185430
50374627	O(C)c1c(OC)cc(Nc2nc(ncn2)-n2c3c(nc2Nc2c(cccc2C)C)cccc3)cc1OC	78	44457503
50323663	O(C)c1c(cc(cc1NC(=O)C(=O)c1c2c(cccc2)c(cc1)-c1cccnc1)C(C)(C)C)C#N	78	24968592
50357898	Fc1cccc(F)c1-c1[n+]([O-])ccc2c1nccc2-c1ccccc1OC	77	24897876
50089122	Fc1ccc(cc1)-c1[nH]c(nc1-c1ccncc1)C1(O)CCCCCC1	76	44458327
50122923	Clc1cc(F)ccc1-c1nc2n(C=CC=C2)c1C1=NN(c2ccccc2Cl)C(=O)C=C1	76	10253267
50194683	FC(F)(F)c1cc(NC(=O)c2cc(-c3cc4c(nc(nc4)NC)cc3)c(cc2)C)c(NC(=O)C[NH+](CC)CC)cc1	76	15991575
50359316	s1c(NC(=O)Nc2c3c(ccc2)cccc3)c(cc1C(C)(C)C)C(=O)N1CCS(=O)(=O)CC1	76	11634475
50099364	Fc1ccc(cc1)-c1ncn(c1-c1nc(Oc2cc(ccc2)C(=O)NC)ncc1)C1CC[NH2+]CC1	75	44269272
50303597	O=C1N(C)C(=NC(=C1c1cc2c(cc1)cccc2)c1ccncc1)NC[C@@H]([NH3+])Cc1ccccc1	75	11167112
50330154	S(C)c1nc(c(n1CC)-c1cc(ncc1)NC(=O)\C=C\c1ccc(OC)cc1)-c1ccc(F)cc1	75	52947977
50095396	o1c(C(OC)=O)c(NC(=O)Nc2ccc(cc2)C)cc1C(C)(C)C	73	9905562
50156747	O=C(N)c1cc(Nc2nc(nc(n2)NCC(C)C)N[C@H]2CC[NH2+]C2)c(cc1)C	73	44421260
50359360	Clc1c(Cl)c(F)ccc1NC(=O)Nc1sc(cc1C(=O)N1CCC(=O)N(CC1)CC[NH+](C)C)C(C)(C)C	73	57399443
50375789	Clc1ccccc1-c1cc(OCCNC(=O)[C@@H]2[NH2+]CCC2)cc2N(c3c(Cl)cccc3Cl)C(=O)C=Cc12	73	44453276
50384387	s1ccnc1NC(=O)c1cc(N2C=Nc3c(cc(N4CC[NH+](CC4)C)cc3)C2=O)c(cc1)C	72.44	70683717
50235897	Clc1cc(-n2nccc2-c2cc3sc(nc3cc2)NC(C)C)ccc1	72	44448080
50315919	S(=O)(=O)(CCCN(C(=O)c1cc2CCOc2cc1)c1nc(ncc1)N[C@@H](C)c1ccccc1)C	72	46886190
50327016	s1ccnc1NC(=O)c1cc(NC2=[NH+]C=Nn3c2c(C)c(c3)C(=O)NCC)c(cc1)C	72	46938507
50352582	O=C1Nc2nc(ncc2C12CCCC2)-c1cc(ccc1C)C(=O)NC1CC1	72	44250621
50323659	S(=O)(=O)(Nc1cc(cc(NC(=O)C(=O)c2c3c(cccc3)c(Nc3ncncc3)cc2)c1OC)C(C)(C)C)C	72	11854236
50315920	o1c2c(cc(cc2)C(=O)N(CC)c2nc(ncc2)N[C@@H](C)c2ccccc2)cc1	71	46886478
50315112	Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)C(=O)COC	71	22037368
50323655	O1CC[NH+](CC1)CCOc1c2c(cccc2)c(cc1)C(=O)C(=O)Nc1cc(cc(C(=O)NC2CC2)c1OC)C(C)(C)C	71	11444535
15439	O=C1N(c2cc(ccc2N1CC)-c1nc([nH]c1-c1cc(ccc1)C)C1CC[NH2+]CC1)CC	70	22063973
15438	O=C1N(c2cc(ccc2N1CC)-c1nc([nH]c1-c1cc(ccc1)C)-c1cccnc1)CC	70	23581392
31635	Fc1cc(F)ccc1C(=O)c1cc[n+]([O-])c(-c2ccc(cc2C)C(=O)NCCOC)c1N	70	24746614
50114253	O=C(Nc1ccc(cc1)Cc1ccc(NC(=O)Nc2n(nc(c2)C(C)(C)C)C)cc1)C	70	44286313
50132378	O(C)c1cc2[nH]ccc2cc1C(=O)N1C[C@@H]([NH+](C[C@H]1C)Cc1ccccc1)C	70	10091017
50153881	O1CCN(CC1)c1nccc(c1)C(=O)Nc1cc(Nc2nc(OCC(C[NH+](C)C)(C)C)ncc2)c(cc1)C	70	9892864
50153854	O(C)c1cc2c(ncnc2Nc2cc(NC(=O)c3ccccc3)ccc2C)cc1OC	70	44395145
50251938	S(C)c1nc(c(n1C)-c1cc(ncc1)N[C@@H](C)c1ccccc1)-c1ccc(F)cc1	70	44568219
50275614	Fc1ccc(cc1)-c1nn2c(C=CC=C2OCC(F)(F)F)c1-c1ccncc1	70	21027446
50315105	Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CC[NH+](CC1)CCOC	70	22953801
50315108	Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(S(=O)(=O)C)CC1	70	22037702
50392192	O(C)c1cc2c(cc1)C(=O)c1c(cc(Nc3ccccc3N)cc1)CC2	70	60167281
50251964	S(C)c1[nH]c(c(n1)-c1cc(ncc1)NCc1ncccc1)-c1ccc(F)cc1	70	24906018
50323653	Clc1cc(cc(NC(=O)C(=O)c2c3c(cccc3)c(OCC[NH+]3CCOCC3)cc2)c1OC)C(C)(C)C	70	11489361
50398460	Fc1ccc(cc1)-c1[nH]c(nc1-c1c2cc([nH]c2ncc1)-c1ccccc1)-c1ccc(OC)cc1	70	71451911
